customer_id,campaign_id,interaction_date,channel,opened,clicked,converted
C000201,CAMP001,2026-05-27,Email,1,0,0
C000201,CAMP003,2026-05-18,Email,0,0,0
C000201,CAMP004,2026-07-02,Email,1,1,0
C000201,CAMP005,2026-07-29,Mobile App,0,0,0
C000201,CAMP007,2026-05-01,Email,1,0,0
C000202,CAMP004,2026-06-12,Mobile App,1,0,0
C000202,CAMP007,2026-08-03,Email,1,1,0
C000202,CAMP003,2026-05-18,Mobile App,1,0,0
C000202,CAMP002,2026-07-17,Email,1,0,0
C000202,CAMP008,2026-06-22,Email,1,0,0
C000202,CAMP006,2026-06-08,Mobile App,0,0,0
C000202,CAMP001,2026-04-28,Email,1,0,0
C000203,CAMP008,2026-04-12,Mobile App,0,0,0
C000203,CAMP006,2026-04-06,Mobile App,0,0,0
C000203,CAMP002,2026-05-12,Email,0,0,0
C000203,CAMP004,2026-05-13,Email,0,0,0
C000204,CAMP005,2026-06-08,Email,0,0,0
C000204,CAMP003,2026-07-03,Mobile App,0,0,0
C000204,CAMP007,2026-05-01,Email,1,1,0
C000204,CAMP001,2026-06-23,Email,0,0,0
C000205,CAMP008,2026-08-06,Email,0,0,0
C000205,CAMP004,2026-05-22,Mobile App,0,0,0
C000205,CAMP003,2026-05-10,Mobile App,1,1,0
C000206,CAMP002,2026-07-15,Email,0,0,0
C000206,CAMP006,2026-08-16,Mobile App,0,0,0
C000206,CAMP004,2026-04-10,Mobile App,1,1,0
C000207,CAMP006,2026-05-14,Email,1,1,0
C000207,CAMP003,2026-07-29,Mobile App,0,0,0
C000207,CAMP002,2026-08-16,Mobile App,1,0,0
C000207,CAMP004,2026-05-22,Mobile App,1,1,0
C000207,CAMP005,2026-08-18,Email,1,0,0
C000207,CAMP007,2026-06-03,Mobile App,0,0,0
C000208,CAMP008,2026-06-07,Mobile App,1,0,0
C000208,CAMP005,2026-08-24,Email,1,1,0
C000208,CAMP002,2026-06-03,Email,1,0,0
C000208,CAMP007,2026-05-27,Email,1,1,0
C000209,CAMP001,2026-05-17,Email,0,0,0
C000209,CAMP008,2026-08-23,Email,0,0,0
C000209,CAMP002,2026-06-04,Mobile App,0,0,0
C000210,CAMP008,2026-07-16,Email,1,1,0
C000210,CAMP005,2026-04-17,Email,0,0,0
C000210,CAMP002,2026-08-10,Email,0,0,0
C000210,CAMP003,2026-06-03,Email,0,0,0
C000210,CAMP001,2026-05-02,Email,1,1,0
C000211,CAMP003,2026-08-22,Mobile App,0,0,0
C000211,CAMP005,2026-06-24,Email,1,0,0
C000211,CAMP008,2026-07-26,Email,1,1,1
C000211,CAMP004,2026-07-16,Email,1,1,0
C000211,CAMP002,2026-07-20,Mobile App,0,0,0
C000211,CAMP006,2026-07-16,Email,0,0,0
C000212,CAMP004,2026-08-02,Mobile App,1,1,0
C000212,CAMP003,2026-06-05,Mobile App,1,1,0
C000212,CAMP001,2026-05-08,Email,1,1,0
C000212,CAMP002,2026-07-25,Email,1,0,0
C000212,CAMP006,2026-07-30,Email,1,0,0
C000212,CAMP007,2026-07-22,Mobile App,0,0,0
C000212,CAMP005,2026-06-06,Mobile App,1,1,0
C000213,CAMP003,2026-04-12,Email,1,1,1
C000213,CAMP001,2026-04-20,Mobile App,1,0,0
C000213,CAMP005,2026-07-07,Mobile App,1,0,0
C000213,CAMP008,2026-04-13,Mobile App,0,0,0
C000214,CAMP008,2026-04-03,Email,1,1,0
C000214,CAMP001,2026-04-23,Email,0,0,0
C000214,CAMP003,2026-04-16,Email,1,1,0
C000214,CAMP004,2026-06-28,Email,1,0,0
C000215,CAMP008,2026-04-12,Email,0,0,0
C000215,CAMP006,2026-06-01,Email,0,0,0
C000215,CAMP005,2026-06-22,Mobile App,0,0,0
C000215,CAMP002,2026-05-16,Email,0,0,0
C000215,CAMP007,2026-07-21,Email,0,0,0
C000215,CAMP004,2026-07-08,Email,0,0,0
C000215,CAMP001,2026-05-09,Mobile App,0,0,0
C000216,CAMP002,2026-07-05,Mobile App,0,0,0
C000216,CAMP005,2026-05-25,Email,0,0,0
C000216,CAMP007,2026-06-28,Email,1,1,0
C000216,CAMP004,2026-06-27,Email,1,1,1
C000216,CAMP008,2026-08-16,Mobile App,1,0,0
C000217,CAMP004,2026-08-21,Email,1,0,0
C000217,CAMP006,2026-04-26,Email,1,0,0
C000217,CAMP001,2026-04-17,Mobile App,1,1,1
C000217,CAMP002,2026-07-07,Mobile App,1,0,0
C000217,CAMP003,2026-08-15,Email,1,1,1
C000217,CAMP007,2026-06-25,Mobile App,1,0,0
C000217,CAMP005,2026-05-21,Mobile App,1,1,0
C000218,CAMP007,2026-07-15,Email,1,1,0
C000218,CAMP003,2026-04-20,Email,0,0,0
C000218,CAMP004,2026-05-26,Mobile App,0,0,0
C000218,CAMP002,2026-04-21,Mobile App,0,0,0
C000219,CAMP007,2026-04-22,Mobile App,0,0,0
C000219,CAMP004,2026-05-30,Mobile App,1,1,0
C000219,CAMP001,2026-04-26,Email,1,1,0
C000219,CAMP006,2026-05-21,Mobile App,1,0,0
C000219,CAMP008,2026-08-23,Email,0,0,0
C000220,CAMP002,2026-04-28,Email,0,0,0
C000220,CAMP006,2026-08-21,Email,0,0,0
C000220,CAMP008,2026-05-25,Email,1,1,0
C000221,CAMP002,2026-05-22,Email,1,0,0
C000221,CAMP003,2026-07-07,Mobile App,0,0,0
C000221,CAMP007,2026-06-05,Email,1,0,0
C000221,CAMP008,2026-07-06,Mobile App,1,0,0
C000221,CAMP001,2026-04-22,Email,1,0,0
C000222,CAMP005,2026-06-11,Mobile App,0,0,0
C000222,CAMP001,2026-06-03,Mobile App,0,0,0
C000222,CAMP004,2026-04-30,Email,0,0,0
C000222,CAMP003,2026-06-08,Mobile App,0,0,0
C000222,CAMP008,2026-06-09,Email,1,0,0
C000222,CAMP002,2026-06-15,Email,1,0,0
C000223,CAMP004,2026-08-16,Mobile App,0,0,0
C000223,CAMP003,2026-07-13,Email,1,1,0
C000223,CAMP007,2026-06-11,Email,1,1,1
C000223,CAMP005,2026-08-15,Email,1,0,0
C000223,CAMP001,2026-07-02,Email,0,0,0
C000223,CAMP006,2026-07-24,Mobile App,0,0,0
C000223,CAMP002,2026-07-31,Email,1,1,0
C000224,CAMP002,2026-07-04,Mobile App,1,0,0
C000224,CAMP001,2026-06-28,Mobile App,1,0,0
C000224,CAMP005,2026-07-09,Email,0,0,0
C000225,CAMP008,2026-07-31,Email,0,0,0
C000225,CAMP001,2026-05-08,Email,0,0,0
C000225,CAMP003,2026-04-19,Mobile App,0,0,0
C000225,CAMP006,2026-05-05,Email,0,0,0
C000225,CAMP002,2026-07-26,Mobile App,0,0,0
C000226,CAMP006,2026-04-18,Mobile App,0,0,0
C000226,CAMP004,2026-08-24,Mobile App,1,0,0
C000226,CAMP002,2026-08-12,Email,0,0,0
C000226,CAMP007,2026-07-16,Mobile App,1,1,0
C000226,CAMP008,2026-04-06,Email,0,0,0
C000226,CAMP003,2026-05-03,Email,1,0,0
C000226,CAMP005,2026-05-05,Email,1,1,1
C000227,CAMP004,2026-06-08,Email,1,1,0
C000227,CAMP007,2026-07-31,Email,0,0,0
C000227,CAMP003,2026-04-24,Mobile App,0,0,0
C000227,CAMP006,2026-07-04,Mobile App,0,0,0
C000227,CAMP005,2026-04-21,Mobile App,0,0,0
C000228,CAMP008,2026-04-07,Mobile App,0,0,0
C000228,CAMP003,2026-06-15,Email,0,0,0
C000228,CAMP005,2026-04-19,Mobile App,0,0,0
C000228,CAMP007,2026-06-22,Email,1,0,0
C000228,CAMP006,2026-06-03,Email,1,0,0
C000229,CAMP001,2026-08-22,Email,1,1,1
C000229,CAMP006,2026-05-14,Mobile App,0,0,0
C000229,CAMP004,2026-06-14,Email,1,0,0
C000229,CAMP007,2026-05-03,Mobile App,0,0,0
C000229,CAMP005,2026-05-03,Email,0,0,0
C000229,CAMP002,2026-04-20,Email,1,0,0
C000229,CAMP003,2026-06-29,Email,1,0,0
C000230,CAMP007,2026-06-28,Email,1,0,0
C000230,CAMP005,2026-07-25,Email,0,0,0
C000230,CAMP006,2026-05-31,Email,0,0,0
C000230,CAMP001,2026-08-04,Email,0,0,0
C000230,CAMP003,2026-06-18,Email,1,0,0
C000230,CAMP008,2026-04-04,Email,0,0,0
C000230,CAMP004,2026-04-14,Email,0,0,0
C000231,CAMP007,2026-07-11,Email,1,0,0
C000231,CAMP002,2026-08-07,Email,1,1,0
C000231,CAMP005,2026-07-16,Mobile App,0,0,0
C000231,CAMP006,2026-06-06,Email,0,0,0
C000231,CAMP003,2026-04-21,Email,1,0,0
C000231,CAMP004,2026-05-26,Email,1,1,0
C000231,CAMP008,2026-07-10,Email,1,1,1
C000232,CAMP005,2026-08-18,Mobile App,0,0,0
C000232,CAMP007,2026-04-05,Email,0,0,0
C000232,CAMP008,2026-05-04,Mobile App,0,0,0
C000232,CAMP004,2026-06-29,Mobile App,0,0,0
C000232,CAMP006,2026-04-07,Mobile App,0,0,0
C000232,CAMP001,2026-05-20,Email,0,0,0
C000233,CAMP005,2026-05-21,Email,0,0,0
C000233,CAMP003,2026-05-31,Email,1,0,0
C000233,CAMP004,2026-07-28,Email,0,0,0
C000233,CAMP008,2026-08-22,Mobile App,0,0,0
C000233,CAMP007,2026-06-14,Mobile App,0,0,0
C000234,CAMP007,2026-05-06,Email,0,0,0
C000234,CAMP001,2026-05-03,Email,0,0,0
C000234,CAMP006,2026-05-16,Email,0,0,0
C000234,CAMP002,2026-07-23,Mobile App,0,0,0
C000234,CAMP003,2026-06-22,Email,0,0,0
C000234,CAMP005,2026-05-05,Mobile App,0,0,0
C000235,CAMP003,2026-07-12,Mobile App,0,0,0
C000235,CAMP005,2026-04-13,Mobile App,0,0,0
C000235,CAMP004,2026-08-14,Email,0,0,0
C000235,CAMP001,2026-08-04,Mobile App,1,1,1
C000235,CAMP002,2026-05-08,Email,0,0,0
C000235,CAMP007,2026-06-30,Email,0,0,0
C000236,CAMP003,2026-08-23,Mobile App,0,0,0
C000236,CAMP004,2026-07-14,Mobile App,1,1,0
C000236,CAMP005,2026-06-18,Email,1,0,0
C000236,CAMP006,2026-08-09,Email,1,1,0
C000237,CAMP008,2026-06-14,Mobile App,1,0,0
C000237,CAMP003,2026-05-02,Email,1,0,0
C000237,CAMP004,2026-07-03,Mobile App,1,0,0
C000237,CAMP002,2026-06-29,Email,0,0,0
C000237,CAMP006,2026-04-06,Mobile App,1,0,0
C000237,CAMP001,2026-06-25,Email,0,0,0
C000237,CAMP007,2026-04-30,Mobile App,1,1,0
C000238,CAMP006,2026-07-30,Email,1,0,0
C000238,CAMP003,2026-06-23,Email,1,0,0
C000238,CAMP005,2026-06-23,Mobile App,0,0,0
C000238,CAMP008,2026-04-20,Mobile App,0,0,0
C000239,CAMP008,2026-08-02,Email,1,0,0
C000239,CAMP002,2026-07-18,Mobile App,1,0,0
C000239,CAMP007,2026-04-21,Mobile App,0,0,0
C000239,CAMP004,2026-05-11,Mobile App,0,0,0
C000240,CAMP005,2026-07-08,Email,1,1,0
C000240,CAMP004,2026-06-17,Email,1,0,0
C000240,CAMP008,2026-06-23,Email,1,1,0
C000241,CAMP007,2026-05-12,Email,1,1,1
C000241,CAMP004,2026-05-06,Email,0,0,0
C000241,CAMP001,2026-06-13,Email,1,0,0
C000241,CAMP003,2026-08-07,Email,0,0,0
C000241,CAMP008,2026-08-24,Email,1,1,0
C000241,CAMP006,2026-08-03,Email,1,0,0
C000241,CAMP002,2026-07-17,Email,1,1,0
C000242,CAMP004,2026-07-16,Email,0,0,0
C000242,CAMP008,2026-06-12,Mobile App,0,0,0
C000242,CAMP002,2026-06-28,Email,0,0,0
C000243,CAMP001,2026-07-27,Mobile App,0,0,0
C000243,CAMP003,2026-07-06,Email,1,1,0
C000243,CAMP006,2026-05-06,Mobile App,1,1,0
C000244,CAMP006,2026-07-15,Mobile App,1,1,0
C000244,CAMP001,2026-06-21,Email,1,1,0
C000244,CAMP005,2026-05-13,Mobile App,0,0,0
C000244,CAMP004,2026-08-24,Email,1,1,0
C000244,CAMP002,2026-07-20,Mobile App,0,0,0
C000244,CAMP007,2026-04-09,Mobile App,1,0,0
C000245,CAMP002,2026-04-12,Mobile App,0,0,0
C000245,CAMP006,2026-08-22,Email,1,0,0
C000245,CAMP008,2026-07-08,Email,1,1,1
C000245,CAMP001,2026-08-05,Email,1,1,1
C000245,CAMP007,2026-05-01,Mobile App,0,0,0
C000245,CAMP004,2026-04-22,Email,1,1,0
C000246,CAMP004,2026-07-12,Email,0,0,0
C000246,CAMP002,2026-05-02,Mobile App,1,0,0
C000246,CAMP007,2026-05-10,Email,1,1,0
C000246,CAMP008,2026-06-04,Email,0,0,0
C000247,CAMP007,2026-05-28,Mobile App,1,0,0
C000247,CAMP008,2026-08-02,Email,0,0,0
C000247,CAMP002,2026-04-09,Email,1,0,0
C000247,CAMP006,2026-04-09,Mobile App,1,1,0
C000247,CAMP003,2026-05-27,Email,1,1,0
C000247,CAMP005,2026-04-13,Email,1,0,0
C000247,CAMP004,2026-06-04,Email,1,1,0
C000248,CAMP001,2026-07-15,Mobile App,1,1,0
C000248,CAMP008,2026-05-21,Email,0,0,0
C000248,CAMP007,2026-05-10,Mobile App,0,0,0
C000248,CAMP002,2026-06-08,Email,1,0,0
C000248,CAMP006,2026-07-07,Email,1,1,1
C000249,CAMP007,2026-05-17,Mobile App,1,1,0
C000249,CAMP005,2026-08-22,Email,1,0,0
C000249,CAMP001,2026-05-08,Email,0,0,0
C000250,CAMP007,2026-04-27,Mobile App,0,0,0
C000250,CAMP005,2026-06-30,Email,0,0,0
C000250,CAMP001,2026-05-07,Email,0,0,0
C000250,CAMP002,2026-04-24,Mobile App,0,0,0
C000250,CAMP008,2026-05-31,Email,1,0,0
C000251,CAMP006,2026-04-10,Email,1,1,0
C000251,CAMP005,2026-08-16,Mobile App,1,1,0
C000251,CAMP007,2026-07-13,Email,1,1,0
C000251,CAMP004,2026-04-07,Email,1,0,0
C000252,CAMP002,2026-08-13,Email,0,0,0
C000252,CAMP006,2026-05-15,Mobile App,1,1,0
C000252,CAMP007,2026-08-08,Email,1,1,0
C000252,CAMP003,2026-08-10,Email,0,0,0
C000252,CAMP005,2026-05-10,Mobile App,0,0,0
C000252,CAMP004,2026-06-16,Email,1,0,0
C000252,CAMP001,2026-05-28,Email,0,0,0
C000253,CAMP003,2026-06-30,Email,1,1,0
C000253,CAMP007,2026-06-11,Mobile App,0,0,0
C000253,CAMP001,2026-04-07,Mobile App,0,0,0
C000254,CAMP008,2026-06-03,Email,0,0,0
C000254,CAMP006,2026-06-03,Email,1,0,0
C000254,CAMP007,2026-07-29,Mobile App,0,0,0
C000254,CAMP003,2026-06-20,Mobile App,0,0,0
C000254,CAMP005,2026-08-03,Email,0,0,0
C000255,CAMP005,2026-07-03,Email,1,0,0
C000255,CAMP002,2026-06-04,Email,1,0,0
C000255,CAMP006,2026-05-20,Email,0,0,0
C000255,CAMP001,2026-07-11,Email,0,0,0
C000255,CAMP008,2026-07-11,Email,1,0,0
C000256,CAMP001,2026-07-30,Email,0,0,0
C000256,CAMP003,2026-06-03,Email,1,1,0
C000256,CAMP007,2026-04-23,Email,1,1,0
C000256,CAMP006,2026-06-18,Email,0,0,0
C000256,CAMP004,2026-04-03,Mobile App,1,1,0
C000256,CAMP008,2026-04-29,Email,0,0,0
C000257,CAMP008,2026-06-27,Email,0,0,0
C000257,CAMP005,2026-05-10,Email,0,0,0
C000257,CAMP001,2026-04-11,Email,0,0,0
C000258,CAMP007,2026-05-23,Mobile App,0,0,0
C000258,CAMP003,2026-04-27,Mobile App,0,0,0
C000258,CAMP008,2026-07-30,Mobile App,0,0,0
C000258,CAMP005,2026-08-14,Email,0,0,0
C000258,CAMP001,2026-06-18,Email,0,0,0
C000258,CAMP006,2026-07-19,Email,0,0,0
C000258,CAMP004,2026-08-21,Email,0,0,0
C000259,CAMP007,2026-04-21,Email,1,1,0
C000259,CAMP002,2026-04-22,Email,1,1,0
C000259,CAMP006,2026-04-30,Mobile App,1,1,0
C000259,CAMP008,2026-05-11,Mobile App,1,1,1
C000259,CAMP005,2026-05-03,Mobile App,0,0,0
C000260,CAMP002,2026-07-30,Mobile App,1,1,1
C000260,CAMP007,2026-05-10,Mobile App,1,1,0
C000260,CAMP008,2026-04-05,Email,0,0,0
C000260,CAMP006,2026-06-01,Email,1,1,1
C000260,CAMP003,2026-06-08,Mobile App,0,0,0
C000260,CAMP005,2026-07-10,Email,1,0,0
C000260,CAMP001,2026-04-25,Mobile App,1,0,0
C000261,CAMP003,2026-04-09,Email,1,1,1
C000261,CAMP006,2026-06-27,Email,1,1,1
C000261,CAMP005,2026-04-28,Email,1,0,0
C000261,CAMP004,2026-06-21,Email,0,0,0
C000261,CAMP008,2026-05-10,Mobile App,0,0,0
C000261,CAMP007,2026-08-10,Email,1,0,0
C000261,CAMP001,2026-07-21,Email,0,0,0
C000262,CAMP004,2026-06-27,Mobile App,0,0,0
C000262,CAMP001,2026-06-01,Email,0,0,0
C000262,CAMP003,2026-06-19,Email,1,1,0
C000263,CAMP007,2026-06-28,Email,1,0,0
C000263,CAMP001,2026-05-29,Email,0,0,0
C000263,CAMP003,2026-07-02,Email,0,0,0
C000263,CAMP006,2026-06-27,Mobile App,0,0,0
C000263,CAMP005,2026-07-05,Email,1,1,1
C000263,CAMP008,2026-08-20,Email,1,0,0
C000263,CAMP002,2026-06-12,Mobile App,1,0,0
C000264,CAMP008,2026-05-04,Email,1,0,0
C000264,CAMP001,2026-04-12,Email,0,0,0
C000264,CAMP007,2026-08-16,Mobile App,1,1,1
C000264,CAMP003,2026-06-25,Email,0,0,0
C000264,CAMP006,2026-04-27,Email,1,0,0
C000264,CAMP004,2026-08-23,Email,1,1,1
C000265,CAMP005,2026-05-31,Email,0,0,0
C000265,CAMP003,2026-04-29,Email,1,0,0
C000265,CAMP007,2026-04-29,Email,1,0,0
C000265,CAMP006,2026-05-10,Mobile App,0,0,0
C000265,CAMP002,2026-05-18,Email,0,0,0
C000266,CAMP001,2026-06-19,Mobile App,0,0,0
C000266,CAMP003,2026-06-17,Mobile App,0,0,0
C000266,CAMP008,2026-04-07,Mobile App,1,0,0
C000267,CAMP005,2026-05-08,Email,1,1,0
C000267,CAMP003,2026-07-23,Email,1,1,0
C000267,CAMP007,2026-05-01,Mobile App,1,1,1
C000267,CAMP001,2026-06-29,Mobile App,1,1,1
C000267,CAMP002,2026-07-14,Email,0,0,0
C000267,CAMP006,2026-04-04,Mobile App,0,0,0
C000267,CAMP008,2026-08-14,Email,1,1,0
C000268,CAMP003,2026-08-21,Mobile App,1,1,0
C000268,CAMP007,2026-07-31,Email,0,0,0
C000268,CAMP008,2026-06-05,Mobile App,1,1,0
C000268,CAMP001,2026-08-22,Email,0,0,0
C000268,CAMP002,2026-06-16,Email,0,0,0
C000268,CAMP004,2026-06-08,Email,1,0,0
C000269,CAMP001,2026-06-24,Mobile App,0,0,0
C000269,CAMP006,2026-05-24,Mobile App,1,1,0
C000269,CAMP004,2026-06-15,Mobile App,1,0,0
C000269,CAMP003,2026-05-07,Email,1,1,0
C000269,CAMP007,2026-08-11,Mobile App,1,0,0
C000269,CAMP008,2026-05-01,Mobile App,0,0,0
C000269,CAMP002,2026-07-29,Email,0,0,0
C000270,CAMP004,2026-04-26,Mobile App,1,0,0
C000270,CAMP001,2026-07-14,Mobile App,1,0,0
C000270,CAMP002,2026-08-10,Email,0,0,0
C000270,CAMP005,2026-06-18,Email,1,0,0
C000270,CAMP008,2026-04-15,Email,0,0,0
C000270,CAMP007,2026-05-10,Mobile App,1,1,0
C000271,CAMP008,2026-06-16,Email,1,0,0
C000271,CAMP003,2026-05-31,Email,0,0,0
C000271,CAMP004,2026-04-28,Email,1,1,1
C000272,CAMP001,2026-04-06,Mobile App,0,0,0
C000272,CAMP006,2026-07-25,Mobile App,0,0,0
C000272,CAMP003,2026-07-16,Email,1,1,1
C000272,CAMP007,2026-08-18,Email,1,1,1
C000272,CAMP002,2026-04-25,Email,1,1,1
C000273,CAMP004,2026-04-21,Email,0,0,0
C000273,CAMP005,2026-05-26,Email,0,0,0
C000273,CAMP002,2026-07-03,Email,0,0,0
C000273,CAMP006,2026-07-19,Mobile App,0,0,0
C000273,CAMP007,2026-05-10,Mobile App,1,0,0
C000273,CAMP001,2026-04-19,Email,1,0,0
C000273,CAMP008,2026-07-23,Mobile App,0,0,0
C000274,CAMP003,2026-06-29,Email,1,1,1
C000274,CAMP002,2026-07-17,Mobile App,1,1,1
C000274,CAMP008,2026-05-11,Mobile App,0,0,0
C000274,CAMP001,2026-06-04,Mobile App,1,1,1
C000274,CAMP006,2026-08-03,Email,0,0,0
C000275,CAMP005,2026-05-20,Mobile App,0,0,0
C000275,CAMP006,2026-06-08,Email,0,0,0
C000275,CAMP004,2026-06-26,Email,0,0,0
C000275,CAMP001,2026-08-22,Email,0,0,0
C000275,CAMP002,2026-07-14,Email,0,0,0
C000275,CAMP007,2026-08-22,Mobile App,1,0,0
C000276,CAMP002,2026-08-05,Mobile App,0,0,0
C000276,CAMP003,2026-08-13,Email,0,0,0
C000276,CAMP007,2026-04-03,Mobile App,0,0,0
C000276,CAMP001,2026-07-07,Mobile App,1,0,0
C000276,CAMP004,2026-07-17,Mobile App,1,1,0
C000276,CAMP006,2026-06-11,Email,0,0,0
C000276,CAMP005,2026-07-18,Email,0,0,0
C000277,CAMP002,2026-08-13,Mobile App,1,1,1
C000277,CAMP003,2026-06-08,Email,1,0,0
C000277,CAMP005,2026-04-18,Mobile App,1,0,0
C000277,CAMP004,2026-05-18,Email,0,0,0
C000278,CAMP003,2026-04-06,Email,1,0,0
C000278,CAMP001,2026-07-14,Email,1,1,0
C000278,CAMP008,2026-06-29,Email,0,0,0
C000278,CAMP006,2026-06-16,Email,1,1,0
C000278,CAMP004,2026-05-17,Mobile App,1,1,0
C000279,CAMP002,2026-06-14,Mobile App,0,0,0
C000279,CAMP004,2026-07-01,Email,1,0,0
C000279,CAMP001,2026-04-16,Mobile App,0,0,0
C000279,CAMP005,2026-06-25,Email,1,0,0
C000279,CAMP003,2026-06-09,Email,1,0,0
C000280,CAMP003,2026-08-21,Email,0,0,0
C000280,CAMP006,2026-04-04,Mobile App,0,0,0
C000280,CAMP004,2026-08-19,Email,0,0,0
C000281,CAMP006,2026-08-02,Email,1,0,0
C000281,CAMP008,2026-04-12,Mobile App,0,0,0
C000281,CAMP001,2026-06-12,Mobile App,0,0,0
C000282,CAMP001,2026-05-11,Email,0,0,0
C000282,CAMP005,2026-05-11,Email,0,0,0
C000282,CAMP004,2026-04-26,Mobile App,0,0,0
C000282,CAMP002,2026-08-18,Mobile App,1,1,0
C000282,CAMP007,2026-05-04,Email,1,0,0
C000282,CAMP003,2026-04-06,Email,1,0,0
C000282,CAMP008,2026-08-24,Mobile App,1,0,0
C000283,CAMP006,2026-07-11,Mobile App,0,0,0
C000283,CAMP005,2026-07-20,Mobile App,1,1,0
C000283,CAMP002,2026-06-01,Mobile App,1,1,0
C000283,CAMP008,2026-08-17,Email,1,1,0
C000284,CAMP006,2026-04-22,Email,0,0,0
C000284,CAMP001,2026-07-03,Mobile App,0,0,0
C000284,CAMP008,2026-08-15,Mobile App,1,0,0
C000284,CAMP003,2026-06-10,Email,1,1,0
C000284,CAMP005,2026-05-08,Email,1,0,0
C000284,CAMP007,2026-04-07,Email,0,0,0
C000284,CAMP002,2026-06-29,Email,0,0,0
C000285,CAMP007,2026-07-11,Email,1,1,0
C000285,CAMP008,2026-07-30,Mobile App,0,0,0
C000285,CAMP002,2026-04-02,Email,1,0,0
C000285,CAMP001,2026-06-23,Mobile App,0,0,0
C000285,CAMP005,2026-06-10,Email,1,0,0
C000286,CAMP004,2026-08-11,Mobile App,1,0,0
C000286,CAMP007,2026-05-29,Mobile App,1,1,1
C000286,CAMP008,2026-08-18,Mobile App,1,1,1
C000286,CAMP003,2026-06-01,Mobile App,1,1,0
C000286,CAMP002,2026-07-02,Mobile App,1,0,0
C000286,CAMP006,2026-04-27,Mobile App,1,0,0
C000286,CAMP001,2026-05-09,Mobile App,0,0,0
C000287,CAMP004,2026-07-04,Mobile App,0,0,0
C000287,CAMP003,2026-05-13,Email,1,1,0
C000287,CAMP007,2026-04-13,Mobile App,1,1,0
C000287,CAMP008,2026-07-26,Mobile App,0,0,0
C000287,CAMP002,2026-06-01,Email,1,1,0
C000287,CAMP001,2026-05-25,Email,0,0,0
C000287,CAMP005,2026-08-08,Mobile App,1,0,0
C000288,CAMP004,2026-07-30,Email,0,0,0
C000288,CAMP002,2026-08-22,Email,1,1,0
C000288,CAMP008,2026-06-30,Email,0,0,0
C000288,CAMP006,2026-07-29,Email,1,1,0
C000288,CAMP005,2026-08-01,Email,0,0,0
C000289,CAMP006,2026-05-30,Mobile App,0,0,0
C000289,CAMP003,2026-06-06,Email,1,1,1
C000289,CAMP004,2026-07-21,Mobile App,0,0,0
C000289,CAMP008,2026-06-23,Mobile App,0,0,0
C000289,CAMP007,2026-05-14,Mobile App,0,0,0
C000289,CAMP002,2026-04-14,Mobile App,0,0,0
C000289,CAMP001,2026-06-03,Mobile App,0,0,0
C000290,CAMP006,2026-08-11,Email,1,1,1
C000290,CAMP001,2026-04-30,Email,1,0,0
C000290,CAMP008,2026-05-15,Email,1,1,0
C000291,CAMP007,2026-07-27,Email,1,1,0
C000291,CAMP006,2026-06-22,Email,1,1,0
C000291,CAMP005,2026-05-01,Email,0,0,0
C000291,CAMP002,2026-04-07,Mobile App,0,0,0
C000291,CAMP003,2026-04-07,Mobile App,0,0,0
C000292,CAMP008,2026-05-22,Mobile App,1,0,0
C000292,CAMP003,2026-05-23,Email,1,0,0
C000292,CAMP006,2026-08-24,Email,0,0,0
C000292,CAMP007,2026-05-15,Email,0,0,0
C000292,CAMP002,2026-08-02,Email,0,0,0
C000292,CAMP005,2026-05-02,Mobile App,1,0,0
C000292,CAMP004,2026-06-01,Email,0,0,0
C000293,CAMP007,2026-06-08,Email,0,0,0
C000293,CAMP002,2026-07-15,Mobile App,0,0,0
C000293,CAMP008,2026-04-24,Email,1,1,0
C000293,CAMP001,2026-05-22,Mobile App,1,0,0
C000293,CAMP006,2026-04-19,Email,1,0,0
C000293,CAMP003,2026-04-29,Email,0,0,0
C000294,CAMP004,2026-06-09,Mobile App,0,0,0
C000294,CAMP008,2026-08-24,Email,1,1,0
C000294,CAMP006,2026-06-22,Email,0,0,0
C000294,CAMP003,2026-05-14,Email,1,0,0
C000294,CAMP007,2026-08-03,Mobile App,1,1,1
C000294,CAMP001,2026-07-22,Email,1,1,0
C000295,CAMP006,2026-08-01,Mobile App,0,0,0
C000295,CAMP007,2026-07-10,Email,1,1,0
C000295,CAMP001,2026-06-26,Email,0,0,0
C000296,CAMP003,2026-06-23,Email,1,1,1
C000296,CAMP001,2026-06-04,Mobile App,1,0,0
C000296,CAMP007,2026-04-05,Email,0,0,0
C000297,CAMP004,2026-08-03,Email,0,0,0
C000297,CAMP001,2026-06-24,Email,1,1,0
C000297,CAMP007,2026-07-03,Mobile App,1,0,0
C000297,CAMP002,2026-06-25,Email,0,0,0
C000297,CAMP005,2026-05-17,Mobile App,1,1,0
C000297,CAMP008,2026-06-07,Email,0,0,0
C000298,CAMP008,2026-06-22,Mobile App,1,1,0
C000298,CAMP001,2026-04-06,Mobile App,1,0,0
C000298,CAMP003,2026-06-05,Mobile App,0,0,0
C000298,CAMP006,2026-04-04,Email,0,0,0
C000298,CAMP002,2026-07-11,Mobile App,0,0,0
C000298,CAMP004,2026-05-20,Email,0,0,0
C000298,CAMP007,2026-06-30,Email,1,1,0
C000299,CAMP001,2026-08-08,Email,1,0,0
C000299,CAMP004,2026-08-24,Email,1,1,1
