customer_id,product_id,holding_start_date,product_value,status
C000511,P001,2024-09-07,41913.73,Active
C000511,P002,2026-01-17,29342.07,Active
C000512,P001,2025-09-06,24355.64,Active
C000512,P003,2024-10-23,120593.62,Active
C000512,P004,2025-04-04,42180.8,Active
C000512,P006,2025-09-04,94287.01,Active
C000513,P006,2014-12-10,296729.89,Active
C000514,P001,2013-09-22,35364.05,Active
C000515,P001,2024-05-14,2781.5,Active
C000515,P003,2021-10-15,35800.38,Active
C000515,P006,2025-04-20,24667.15,Active
C000515,P007,2020-12-07,7441.17,Active
C000516,P001,2018-07-16,15511.38,Active
C000516,P004,2019-06-27,53637.23,Active
C000516,P006,2025-09-25,16782.04,Active
C000516,P007,2017-04-11,62461.39,Active
C000516,P008,2021-07-17,13597.48,Active
C000517,P001,2020-10-18,21215.34,Active
C000518,P001,2020-06-17,39519.53,Active
C000518,P002,2020-08-17,63309.42,Active
C000518,P003,2020-12-30,10378.94,Active
C000518,P006,2021-04-24,66952.63,Active
C000518,P008,2023-06-29,113899.96,Active
C000519,P001,2024-11-08,20692.54,Active
C000520,P001,2025-05-28,7727.4,Active
C000520,P003,2025-05-12,11080.63,Active
C000521,P001,2019-03-17,145557.62,Active
C000521,P002,2020-05-17,302995.51,Active
C000521,P003,2024-11-18,214524.32,Active
C000521,P004,2018-01-21,119022.72,Active
C000521,P005,2025-03-12,196077.98,Active
C000521,P006,2022-12-28,104504.97,Active
C000521,P008,2018-08-22,49014.25,Active
C000522,P003,2026-01-18,196410.66,Active
C000523,P001,2020-03-27,58855.4,Active
C000523,P007,2023-12-11,17990.88,Active
C000524,P001,2025-03-24,142939.99,Active
C000524,P003,2026-03-15,133058.45,Active
C000525,P001,2020-10-07,43239.04,Active
C000525,P008,2026-02-03,84330.31,Active
C000526,P001,2024-08-03,31885.48,Active
C000526,P006,2022-01-03,160020.55,Active
C000527,P001,2023-05-08,69802.05,Active
C000527,P003,2025-09-04,32439.88,Active
C000527,P007,2017-05-26,15752.7,Active
C000528,P001,2017-03-29,1464.81,Active
C000529,P001,2026-02-08,88025.74,Active
C000529,P003,2024-07-13,78423.87,Active
C000530,P001,2023-07-04,59346.58,Active
C000530,P003,2022-01-07,46977.28,Active
C000530,P006,2021-12-03,174920.11,Active
C000531,P001,2023-09-01,31375.99,Active
C000532,P001,2020-12-11,164292.48,Active
C000533,P001,2022-08-10,54792.19,Active
C000533,P002,2023-09-27,68206.29,Active
C000533,P003,2025-08-02,125964.95,Active
C000533,P006,2026-05-28,46196.79,Active
C000534,P001,2024-05-09,130794.83,Active
C000535,P001,2019-12-30,88038.52,Active
C000535,P004,2026-06-01,84605.53,Active
C000535,P006,2017-05-23,16411.61,Active
C000535,P007,2023-11-07,181655.7,Active
C000536,P001,2023-07-28,104210.74,Active
C000536,P003,2023-09-19,59607.22,Active
C000537,P003,2024-09-28,149963.24,Active
C000537,P004,2024-05-05,138533.32,Active
C000538,P001,2021-12-03,48170.43,Active
C000539,P001,2026-04-26,83245.0,Active
C000539,P004,2025-05-07,74470.58,Active
C000540,P001,2025-06-24,21337.21,Active
C000540,P003,2024-07-25,53444.24,Active
C000541,P001,2025-04-07,123907.21,Active
C000541,P003,2026-02-10,17712.12,Active
C000542,P003,2025-08-17,16448.68,Active
C000542,P004,2025-02-22,41925.59,Active
C000542,P005,2025-05-16,9862.26,Active
C000543,P001,2021-09-21,101009.14,Active
C000544,P001,2026-07-09,93700.85,Active
C000544,P003,2025-10-09,68852.59,Active
C000544,P004,2026-02-08,70228.02,Active
C000545,P001,2024-01-29,188412.5,Active
C000545,P003,2023-12-29,14245.87,Active
C000546,P001,2023-08-16,38299.38,Active
C000547,P001,2025-12-09,39989.12,Active
C000547,P003,2013-10-03,104388.38,Active
C000547,P006,2012-10-29,49742.05,Active
C000548,P001,2021-01-03,10119.0,Active
C000549,P001,2024-02-07,97675.29,Active
C000549,P003,2024-09-07,35543.99,Active
C000549,P004,2023-05-21,148590.22,Active
C000549,P006,2023-12-28,74453.74,Active
C000549,P007,2026-04-22,62196.24,Active
C000550,P001,2025-05-09,240575.96,Active
C000550,P007,2017-02-07,119167.79,Active
C000551,P001,2017-12-07,43224.23,Active
C000552,P001,2025-04-03,21801.51,Active
C000552,P004,2023-06-28,15495.4,Active
C000552,P007,2024-04-28,48105.47,Active
C000553,P001,2021-04-13,138502.43,Active
C000553,P003,2023-11-17,50310.1,Active
C000553,P004,2023-02-25,321623.59,Active
C000553,P005,2021-04-18,419556.29,Active
C000553,P006,2023-09-08,144390.02,Active
C000553,P007,2025-01-15,519180.53,Active
C000554,P001,2025-07-21,10896.81,Active
C000555,P001,2021-08-27,104063.09,Active
C000555,P006,2009-10-04,41890.98,Active
C000556,P001,2025-11-23,17540.57,Active
C000556,P003,2026-01-12,24917.01,Active
C000557,P001,2025-10-30,39227.71,Active
C000557,P003,2022-07-25,25893.73,Active
C000558,P001,2022-05-23,405808.02,Active
C000558,P002,2022-12-14,611565.14,Active
C000558,P004,2022-08-30,97348.33,Active
C000558,P006,2024-11-24,516364.18,Active
C000558,P007,2022-11-06,746931.26,Active
C000558,P008,2025-11-06,748136.84,Active
C000559,P001,2018-03-23,88068.16,Active
C000559,P003,2025-01-16,85325.84,Active
C000559,P006,2018-11-27,5977.81,Active
C000560,P001,2022-02-17,53833.8,Active
C000560,P003,2024-06-16,44651.21,Active
C000560,P004,2024-12-14,67860.87,Active
C000561,P001,2026-06-13,13819.62,Active
C000562,P001,2024-10-13,5570.94,Active
C000562,P003,2025-06-07,46770.9,Active
C000562,P005,2024-10-14,37262.46,Active
C000563,P001,2023-12-26,189570.86,Active
C000563,P003,2025-06-30,222416.71,Active
C000563,P005,2025-06-26,147425.45,Active
C000563,P006,2025-02-03,112084.84,Active
C000563,P007,2025-08-31,44259.42,Active
C000564,P001,2025-04-17,41906.95,Active
C000565,P001,2025-06-21,430485.2,Active
C000565,P002,2022-08-05,201786.44,Active
C000565,P003,2025-10-28,70972.97,Active
C000565,P005,2022-12-27,403858.5,Active
C000566,P003,2021-06-27,6902.37,Active
C000566,P004,2020-06-30,82291.67,Active
C000567,P001,2019-01-27,133623.74,Active
C000567,P003,2025-11-25,266689.8,Active
C000567,P004,2017-09-27,179038.0,Active
C000567,P006,2015-10-08,142850.96,Active
C000568,P001,2023-11-03,238035.5,Active
C000568,P002,2023-05-09,200643.2,Active
C000568,P003,2022-09-21,156994.12,Active
C000569,P001,2015-06-21,5380.45,Active
C000569,P003,2022-05-10,87413.3,Active
C000569,P004,2013-10-07,76753.55,Active
C000569,P006,2026-05-26,31488.59,Active
C000569,P007,2021-12-03,60459.42,Active
C000570,P001,2024-07-28,254900.33,Active
C000570,P003,2024-04-01,205902.96,Active
C000570,P006,2023-12-04,101661.87,Active
C000570,P007,2023-02-17,72961.44,Active
C000570,P008,2024-03-19,330631.88,Active
C000571,P001,2025-05-22,10909.39,Active
C000571,P004,2026-06-08,31816.92,Active
C000571,P006,2026-06-28,27922.32,Active
C000572,P001,2024-06-01,212141.74,Active
C000572,P003,2022-02-17,151043.45,Active
C000572,P004,2022-01-04,36177.57,Active
C000572,P006,2023-02-17,285718.49,Active
C000572,P007,2022-03-02,152567.16,Active
C000573,P001,2016-06-08,29050.43,Active
C000573,P002,2013-09-18,8304.61,Active
C000573,P003,2017-02-21,55299.25,Active
C000573,P006,2014-08-29,145005.8,Active
C000573,P007,2017-03-16,57705.9,Active
C000574,P001,2024-11-03,336794.6,Active
C000574,P003,2023-03-29,62720.84,Active
C000574,P006,2022-03-22,480178.35,Active
C000574,P007,2026-07-22,459755.18,Active
C000574,P008,2021-09-27,142914.52,Active
C000575,P001,2024-06-08,90649.43,Active
C000575,P003,2025-11-09,22843.25,Active
C000575,P006,2024-01-27,90678.68,Active
C000576,P001,2020-02-23,171992.8,Active
C000576,P004,2020-12-09,48128.35,Active
C000576,P005,2020-07-05,38283.29,Active
C000576,P006,2025-07-24,45309.22,Active
C000577,P001,2024-04-12,47921.21,Active
C000577,P005,2024-02-05,96599.47,Active
C000578,P001,2020-03-22,121813.69,Active
C000579,P001,2024-04-09,75612.18,Active
C000579,P003,2024-02-18,82905.86,Active
C000579,P006,2020-12-26,76929.83,Active
C000579,P007,2021-09-21,51193.3,Active
C000580,P001,2013-01-29,42923.45,Active
C000581,P001,2025-10-24,135582.04,Active
C000581,P003,2026-05-22,116218.64,Active
C000581,P004,2023-01-20,164473.61,Active
C000581,P007,2021-04-05,106163.44,Active
C000582,P001,2019-12-22,14454.15,Active
C000583,P001,2016-04-07,32304.58,Active
C000583,P002,2013-02-17,48044.49,Active
C000583,P003,2026-01-12,77473.64,Active
C000583,P006,2010-11-26,17341.44,Active
C000584,P001,2022-11-04,25556.02,Active
C000585,P001,2013-10-26,79505.62,Active
C000585,P003,2018-05-01,13272.19,Active
C000586,P001,2017-06-30,16668.51,Active
C000587,P001,2023-06-01,138872.63,Active
C000587,P004,2023-11-15,89607.75,Active
C000588,P003,2024-06-29,25571.68,Active
C000588,P006,2024-01-18,68492.37,Active
C000589,P001,2025-10-14,30742.99,Active
C000589,P007,2021-04-22,26905.44,Active
C000590,P001,2025-02-24,21043.29,Active
C000591,P001,2025-09-25,19075.54,Active
C000591,P007,2023-06-07,33805.49,Active
C000592,P001,2022-03-16,11060.64,Active
C000592,P003,2026-04-28,7177.36,Active
C000593,P001,2025-03-26,22814.64,Active
C000594,P001,2025-07-24,113842.22,Active
C000594,P002,2025-11-28,83850.05,Active
C000594,P003,2021-02-07,116047.1,Active
C000594,P006,2021-08-16,139297.34,Active
C000594,P007,2022-09-05,25896.2,Active
C000595,P001,2021-01-03,72924.18,Active
C000595,P003,2022-05-11,143531.11,Active
C000595,P004,2023-01-13,173031.63,Active
C000595,P006,2026-06-19,76721.42,Active
C000595,P007,2025-05-25,101173.7,Active
C000596,P001,2026-02-28,5753.89,Active
C000596,P002,2026-04-05,50722.81,Active
C000596,P003,2026-03-11,47073.08,Active
C000596,P005,2026-02-26,52255.13,Active
C000597,P001,2026-02-07,32019.08,Active
C000597,P003,2024-01-14,54237.84,Active
C000598,P001,2025-02-14,30521.13,Active
C000599,P001,2018-03-16,54945.29,Active
C000600,P001,2022-02-25,131080.08,Active
C000600,P003,2020-10-28,104961.16,Active
C000600,P004,2022-03-13,68753.84,Active
C000600,P005,2026-04-10,96079.14,Active
C000600,P006,2022-12-28,137453.05,Active
