customer_id,product_id,product_name,product_type,category,indicative_rate,minimum_value,priority,already_owned,eligible,annual_income,average_account_balance,monthly_spending,transaction_count,recency_days,digital_usage_score,products_held,engagement_score,average_suitability_score,recommendation_acceptance_rate,recommendation_conversion_rate,debit_ratio,credit_ratio,spending_trend,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority
C000231,P005,Home Loan,Loan,Lending,0.082,500000,4,True,False,106868,171692,4547.56,61,3.9,1.0,2,0.727,0.4748,0.4,0.5,0.884,0.116,0.092,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000231,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,106868,171692,4547.56,61,3.9,1.0,2,0.727,0.4748,0.4,0.5,0.884,0.116,0.092,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000231,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,106868,171692,4547.56,61,3.9,1.0,2,0.727,0.4748,0.4,0.5,0.884,0.116,0.092,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000231,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,106868,171692,4547.56,61,3.9,1.0,2,0.727,0.4748,0.4,0.5,0.884,0.116,0.092,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000232,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,49128,153597,1874.32,7,29.0,0.035,3,0.431,0.259,0.3333333333333333,0.0,0.94,0.06,0.093,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000232,P004,Personal Loan,Loan,Lending,0.115,75000,3,True,False,49128,153597,1874.32,7,29.0,0.035,3,0.431,0.259,0.3333333333333333,0.0,0.94,0.06,0.093,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000232,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,49128,153597,1874.32,7,29.0,0.035,3,0.431,0.259,0.3333333333333333,0.0,0.94,0.06,0.093,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000232,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,49128,153597,1874.32,7,29.0,0.035,3,0.431,0.259,0.3333333333333333,0.0,0.94,0.06,0.093,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000232,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,49128,153597,1874.32,7,29.0,0.035,3,0.431,0.259,0.3333333333333333,0.0,0.94,0.06,0.093,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000232,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,49128,153597,1874.32,7,29.0,0.035,3,0.431,0.259,0.3333333333333333,0.0,0.94,0.06,0.093,At Risk,At-Risk Engagement Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000233,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,102328,115451,3061.53,12,68.6,0.439,1,0.291,0.3836,0.2,0.0,0.76,0.24,-0.193,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 4
C000233,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,102328,115451,3061.53,12,68.6,0.439,1,0.291,0.3836,0.2,0.0,0.76,0.24,-0.193,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 4
C000233,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,102328,115451,3061.53,12,68.6,0.439,1,0.291,0.3836,0.2,0.0,0.76,0.24,-0.193,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 4
C000233,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,102328,115451,3061.53,12,68.6,0.439,1,0.291,0.3836,0.2,0.0,0.76,0.24,-0.193,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 4
C000233,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,102328,115451,3061.53,12,68.6,0.439,1,0.291,0.3836,0.2,0.0,0.76,0.24,-0.193,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 4
C000233,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,102328,115451,3061.53,12,68.6,0.439,1,0.291,0.3836,0.2,0.0,0.76,0.24,-0.193,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 4
C000234,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,54766,123997,1000.0,9,82.3,0.134,2,0.111,0.356,0.0,0.0,0.894,0.106,-0.25,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000234,P004,Personal Loan,Loan,Lending,0.115,75000,3,True,False,54766,123997,1000.0,9,82.3,0.134,2,0.111,0.356,0.0,0.0,0.894,0.106,-0.25,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000234,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,54766,123997,1000.0,9,82.3,0.134,2,0.111,0.356,0.0,0.0,0.894,0.106,-0.25,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000234,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,54766,123997,1000.0,9,82.3,0.134,2,0.111,0.356,0.0,0.0,0.894,0.106,-0.25,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000234,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,54766,123997,1000.0,9,82.3,0.134,2,0.111,0.356,0.0,0.0,0.894,0.106,-0.25,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000234,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,54766,123997,1000.0,9,82.3,0.134,2,0.111,0.356,0.0,0.0,0.894,0.106,-0.25,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000235,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,50331,206292,1967.75,23,2.3,0.561,1,0.657,0.4455999999999999,0.2,0.0,0.604,0.396,-0.212,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000235,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,50331,206292,1967.75,23,2.3,0.561,1,0.657,0.4455999999999999,0.2,0.0,0.604,0.396,-0.212,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000235,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,50331,206292,1967.75,23,2.3,0.561,1,0.657,0.4455999999999999,0.2,0.0,0.604,0.396,-0.212,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000235,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,50331,206292,1967.75,23,2.3,0.561,1,0.657,0.4455999999999999,0.2,0.0,0.604,0.396,-0.212,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000235,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,50331,206292,1967.75,23,2.3,0.561,1,0.657,0.4455999999999999,0.2,0.0,0.604,0.396,-0.212,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000235,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,50331,206292,1967.75,23,2.3,0.561,1,0.657,0.4455999999999999,0.2,0.0,0.604,0.396,-0.212,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000236,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,218432,1034023,6163.0,59,0.5,0.765,4,0.719,0.6555,0.5,0.0,0.777,0.223,-0.108,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000236,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,218432,1034023,6163.0,59,0.5,0.765,4,0.719,0.6555,0.5,0.0,0.777,0.223,-0.108,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000236,P005,Home Loan,Loan,Lending,0.082,500000,4,True,False,218432,1034023,6163.0,59,0.5,0.765,4,0.719,0.6555,0.5,0.0,0.777,0.223,-0.108,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000236,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,218432,1034023,6163.0,59,0.5,0.765,4,0.719,0.6555,0.5,0.0,0.777,0.223,-0.108,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000236,P007,Term Insurance,Insurance,Protection,0.0,500000,3,True,False,218432,1034023,6163.0,59,0.5,0.765,4,0.719,0.6555,0.5,0.0,0.777,0.223,-0.108,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000236,P008,Premium Banking,Banking,Premium,0.0,1000000,5,True,False,218432,1034023,6163.0,59,0.5,0.765,4,0.719,0.6555,0.5,0.0,0.777,0.223,-0.108,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2
C000237,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,77273,221049,2770.49,37,15.8,0.576,2,0.54,0.309,0.0,0.0,0.728,0.272,0.127,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000237,P004,Personal Loan,Loan,Lending,0.115,75000,3,True,False,77273,221049,2770.49,37,15.8,0.576,2,0.54,0.309,0.0,0.0,0.728,0.272,0.127,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000237,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,77273,221049,2770.49,37,15.8,0.576,2,0.54,0.309,0.0,0.0,0.728,0.272,0.127,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000237,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,77273,221049,2770.49,37,15.8,0.576,2,0.54,0.309,0.0,0.0,0.728,0.272,0.127,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000237,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,77273,221049,2770.49,37,15.8,0.576,2,0.54,0.309,0.0,0.0,0.728,0.272,0.127,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000237,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,77273,221049,2770.49,37,15.8,0.576,2,0.54,0.309,0.0,0.0,0.728,0.272,0.127,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000238,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,100112,327066,5017.32,47,4.5,0.281,1,0.612,0.465,0.3333333333333333,0.0,0.703,0.297,0.185,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000238,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,100112,327066,5017.32,47,4.5,0.281,1,0.612,0.465,0.3333333333333333,0.0,0.703,0.297,0.185,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000238,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,100112,327066,5017.32,47,4.5,0.281,1,0.612,0.465,0.3333333333333333,0.0,0.703,0.297,0.185,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000238,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,100112,327066,5017.32,47,4.5,0.281,1,0.612,0.465,0.3333333333333333,0.0,0.703,0.297,0.185,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000238,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,100112,327066,5017.32,47,4.5,0.281,1,0.612,0.465,0.3333333333333333,0.0,0.703,0.297,0.185,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000238,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,100112,327066,5017.32,47,4.5,0.281,1,0.612,0.465,0.3333333333333333,0.0,0.703,0.297,0.185,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000239,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,205657,342179,10196.44,60,42.1,0.859,5,0.783,0.5422,0.4,0.5,0.842,0.158,0.091,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000239,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,205657,342179,10196.44,60,42.1,0.859,5,0.783,0.5422,0.4,0.5,0.842,0.158,0.091,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000239,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,205657,342179,10196.44,60,42.1,0.859,5,0.783,0.5422,0.4,0.5,0.842,0.158,0.091,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000239,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,True,False,205657,342179,10196.44,60,42.1,0.859,5,0.783,0.5422,0.4,0.5,0.842,0.158,0.091,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000239,P007,Term Insurance,Insurance,Protection,0.0,500000,3,True,False,205657,342179,10196.44,60,42.1,0.859,5,0.783,0.5422,0.4,0.5,0.842,0.158,0.091,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000239,P008,Premium Banking,Banking,Premium,0.0,1000000,5,True,False,205657,342179,10196.44,60,42.1,0.859,5,0.783,0.5422,0.4,0.5,0.842,0.158,0.091,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000240,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,100786,411334,4271.08,51,10.9,0.714,3,0.555,0.4366,0.4,0.0,0.678,0.322,-0.162,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000240,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,100786,411334,4271.08,51,10.9,0.714,3,0.555,0.4366,0.4,0.0,0.678,0.322,-0.162,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000240,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,100786,411334,4271.08,51,10.9,0.714,3,0.555,0.4366,0.4,0.0,0.678,0.322,-0.162,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000240,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,100786,411334,4271.08,51,10.9,0.714,3,0.555,0.4366,0.4,0.0,0.678,0.322,-0.162,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000240,P007,Term Insurance,Insurance,Protection,0.0,500000,3,True,False,100786,411334,4271.08,51,10.9,0.714,3,0.555,0.4366,0.4,0.0,0.678,0.322,-0.162,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000240,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,100786,411334,4271.08,51,10.9,0.714,3,0.555,0.4366,0.4,0.0,0.678,0.322,-0.162,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000241,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,48890,208159,2094.32,24,21.6,0.739,1,0.493,0.2968,0.0,0.0,0.719,0.281,0.115,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000241,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,48890,208159,2094.32,24,21.6,0.739,1,0.493,0.2968,0.0,0.0,0.719,0.281,0.115,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000241,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,48890,208159,2094.32,24,21.6,0.739,1,0.493,0.2968,0.0,0.0,0.719,0.281,0.115,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000241,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,48890,208159,2094.32,24,21.6,0.739,1,0.493,0.2968,0.0,0.0,0.719,0.281,0.115,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000241,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,48890,208159,2094.32,24,21.6,0.739,1,0.493,0.2968,0.0,0.0,0.719,0.281,0.115,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000241,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,48890,208159,2094.32,24,21.6,0.739,1,0.493,0.2968,0.0,0.0,0.719,0.281,0.115,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000242,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,54925,106174,2053.72,30,13.8,0.81,1,0.485,0.335,0.2,1.0,0.893,0.107,0.13,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000242,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,54925,106174,2053.72,30,13.8,0.81,1,0.485,0.335,0.2,1.0,0.893,0.107,0.13,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000242,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,54925,106174,2053.72,30,13.8,0.81,1,0.485,0.335,0.2,1.0,0.893,0.107,0.13,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000242,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,54925,106174,2053.72,30,13.8,0.81,1,0.485,0.335,0.2,1.0,0.893,0.107,0.13,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000242,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,54925,106174,2053.72,30,13.8,0.81,1,0.485,0.335,0.2,1.0,0.893,0.107,0.13,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000242,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,54925,106174,2053.72,30,13.8,0.81,1,0.485,0.335,0.2,1.0,0.893,0.107,0.13,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3
C000243,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,50224,252454,1774.35,22,2.9,0.453,2,0.561,0.38525,0.0,0.0,0.84,0.16,-0.035,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000243,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,50224,252454,1774.35,22,2.9,0.453,2,0.561,0.38525,0.0,0.0,0.84,0.16,-0.035,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000243,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,50224,252454,1774.35,22,2.9,0.453,2,0.561,0.38525,0.0,0.0,0.84,0.16,-0.035,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000243,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,50224,252454,1774.35,22,2.9,0.453,2,0.561,0.38525,0.0,0.0,0.84,0.16,-0.035,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000243,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,50224,252454,1774.35,22,2.9,0.453,2,0.561,0.38525,0.0,0.0,0.84,0.16,-0.035,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000243,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,50224,252454,1774.35,22,2.9,0.453,2,0.561,0.38525,0.0,0.0,0.84,0.16,-0.035,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000244,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,76263,568098,3057.51,37,1.5,0.57,3,0.573,0.4327499999999999,0.5,0.0,0.881,0.119,0.089,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000244,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,76263,568098,3057.51,37,1.5,0.57,3,0.573,0.4327499999999999,0.5,0.0,0.881,0.119,0.089,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000244,P005,Home Loan,Loan,Lending,0.082,500000,4,True,False,76263,568098,3057.51,37,1.5,0.57,3,0.573,0.4327499999999999,0.5,0.0,0.881,0.119,0.089,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000244,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,76263,568098,3057.51,37,1.5,0.57,3,0.573,0.4327499999999999,0.5,0.0,0.881,0.119,0.089,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000244,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,76263,568098,3057.51,37,1.5,0.57,3,0.573,0.4327499999999999,0.5,0.0,0.881,0.119,0.089,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000244,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,76263,568098,3057.51,37,1.5,0.57,3,0.573,0.4327499999999999,0.5,0.0,0.881,0.119,0.089,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3
C000245,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,100600,276139,4921.21,43,21.3,0.785,4,0.413,0.365,0.0,0.0,0.776,0.224,0.028,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3
C000245,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,100600,276139,4921.21,43,21.3,0.785,4,0.413,0.365,0.0,0.0,0.776,0.224,0.028,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3
C000245,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,100600,276139,4921.21,43,21.3,0.785,4,0.413,0.365,0.0,0.0,0.776,0.224,0.028,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3
C000245,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,100600,276139,4921.21,43,21.3,0.785,4,0.413,0.365,0.0,0.0,0.776,0.224,0.028,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3
C000245,P007,Term Insurance,Insurance,Protection,0.0,500000,3,True,False,100600,276139,4921.21,43,21.3,0.785,4,0.413,0.365,0.0,0.0,0.776,0.224,0.028,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3
C000245,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,100600,276139,4921.21,43,21.3,0.785,4,0.413,0.365,0.0,0.0,0.776,0.224,0.028,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3
C000246,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,False,True,72872,127928,1000.0,38,14.6,0.278,2,0.409,0.32075,0.0,0.0,0.77,0.23,0.181,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000246,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,72872,127928,1000.0,38,14.6,0.278,2,0.409,0.32075,0.0,0.0,0.77,0.23,0.181,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000246,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,72872,127928,1000.0,38,14.6,0.278,2,0.409,0.32075,0.0,0.0,0.77,0.23,0.181,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000246,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,True,False,72872,127928,1000.0,38,14.6,0.278,2,0.409,0.32075,0.0,0.0,0.77,0.23,0.181,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000246,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,72872,127928,1000.0,38,14.6,0.278,2,0.409,0.32075,0.0,0.0,0.77,0.23,0.181,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000246,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,72872,127928,1000.0,38,14.6,0.278,2,0.409,0.32075,0.0,0.0,0.77,0.23,0.181,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 4
C000247,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,63105,183444,2048.79,26,83.6,0.443,2,0.357,0.2996,0.2,0.0,0.793,0.207,-0.221,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000247,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,63105,183444,2048.79,26,83.6,0.443,2,0.357,0.2996,0.2,0.0,0.793,0.207,-0.221,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000247,P005,Home Loan,Loan,Lending,0.082,500000,4,False,True,63105,183444,2048.79,26,83.6,0.443,2,0.357,0.2996,0.2,0.0,0.793,0.207,-0.221,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000247,P006,Mutual Fund Plan,Investment,Wealth,0.1,10000,3,False,True,63105,183444,2048.79,26,83.6,0.443,2,0.357,0.2996,0.2,0.0,0.793,0.207,-0.221,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000247,P007,Term Insurance,Insurance,Protection,0.0,500000,3,False,True,63105,183444,2048.79,26,83.6,0.443,2,0.357,0.2996,0.2,0.0,0.793,0.207,-0.221,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000247,P008,Premium Banking,Banking,Premium,0.0,1000000,5,False,True,63105,183444,2048.79,26,83.6,0.443,2,0.357,0.2996,0.2,0.0,0.793,0.207,-0.221,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4
C000248,P003,Rewards Credit Card,Credit Card,Cards,0.28,30000,2,True,False,68781,82239,3158.35,42,12.8,0.693,2,0.66,0.2762,0.0,0.0,0.541,0.459,0.271,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
C000248,P004,Personal Loan,Loan,Lending,0.115,75000,3,False,True,68781,82239,3158.35,42,12.8,0.693,2,0.66,0.2762,0.0,0.0,0.541,0.459,0.271,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3
