customer_id,product_id,product_name,product_type,category,already_owned,eligible,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority,product_fit_score,income_score,balance_score,spending_score,transaction_score,digital_score,segment_fit_score,historical_response_score,cross_sell_score,recommendation_score,recommendation_confidence,product_rank
C000354,P006,Mutual Fund Plan,Investment,Wealth,False,1,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.0745613807749867,0.06392872317824516,0.030457303154536337,0.06901383706336904,0.17105263157894737,0.0,0.45,0.16666666666666666,0.3,0.1562506512329045,Low,3
C000354,P008,Premium Banking,Banking,Premium,False,1,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.07226253020027407,0.06392872317824516,0.030457303154536337,0.06901383706336904,0.17105263157894737,0.0,0.45,0.16666666666666666,0.3,0.15567593858922635,Low,4
C000354,P005,Home Loan,Loan,Lending,False,1,At Risk,At-Risk Engagement Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.06241544264711628,0.06392872317824516,0.030457303154536337,0.06901383706336904,0.17105263157894737,0.0,0.45,0.16666666666666666,0.3,0.1532141667009369,Low,5
C000355,P008,Premium Banking,Banking,Premium,False,1,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.24961773116497077,0.1166294879966008,0.08520087897102686,0.11466951126860463,0.21052631578947367,0.713,0.45,0.75,0.65,0.3636092777589839,Low,1
C000355,P006,Mutual Fund Plan,Investment,Wealth,False,1,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.222013708176465,0.1166294879966008,0.08520087897102686,0.11466951126860463,0.21052631578947367,0.713,0.45,0.75,0.65,0.3567082720118575,Low,2
C000355,P007,Term Insurance,Insurance,Protection,False,1,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.17164624166538098,0.1166294879966008,0.08520087897102686,0.11466951126860463,0.21052631578947367,0.713,0.45,0.75,0.65,0.3441164053840865,Low,3
C000355,P004,Personal Loan,Loan,Lending,False,1,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.1369460746907327,0.1166294879966008,0.08520087897102686,0.11466951126860463,0.21052631578947367,0.713,0.45,0.75,0.65,0.33544136364042443,Low,4
C000355,P005,Home Loan,Loan,Lending,False,1,At Risk,At-Risk Declining Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.12303809823040893,0.1166294879966008,0.08520087897102686,0.11466951126860463,0.21052631578947367,0.713,0.45,0.75,0.65,0.3319643695253435,Low,5
C000356,P005,Home Loan,Loan,Lending,False,1,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.9028322116742417,1.0,1.0,0.8499192129311641,0.6973684210526315,1.0,1.0,0.6333333333333333,0.65,0.9461466494097885,High,1
C000356,P007,Term Insurance,Insurance,Protection,False,1,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.7555823348272814,1.0,1.0,0.8499192129311641,0.6973684210526315,1.0,1.0,0.6333333333333333,0.65,0.9093341801980485,High,2
C000357,P008,Premium Banking,Banking,Premium,False,1,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.4033053257040722,0.17567718291905673,0.1785578434122407,0.2366869545471112,0.5394736842105263,0.461,1.0,0.25,0.65,0.5004828206414084,Low,1
C000357,P004,Personal Loan,Loan,Lending,False,1,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.38196033844942545,0.17567718291905673,0.1785578434122407,0.2366869545471112,0.5394736842105263,0.461,1.0,0.25,0.65,0.49514657382774674,Low,2
C000357,P005,Home Loan,Loan,Lending,False,1,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3399118102314507,0.17567718291905673,0.1785578434122407,0.2366869545471112,0.5394736842105263,0.461,1.0,0.25,0.65,0.484634441773253,Low,3
C000358,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.4050402197595795,0.11547429360526874,0.29961056874986247,0.09874712292437042,0.2631578947368421,0.715,0.7,0.0,0.65,0.37282859787147493,Low,1
C000358,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.35701477345465293,0.11547429360526874,0.29961056874986247,0.09874712292437042,0.2631578947368421,0.715,0.7,0.0,0.65,0.36082223629524324,Low,2
C000358,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.34137971598338857,0.11547429360526874,0.29961056874986247,0.09874712292437042,0.2631578947368421,0.715,0.7,0.0,0.65,0.3569134719274272,Low,3
C000358,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.22683450273913097,0.11547429360526874,0.29961056874986247,0.09874712292437042,0.2631578947368421,0.715,0.7,0.0,0.65,0.3282771686163628,Low,4
C000358,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2123097045125094,0.11547429360526874,0.29961056874986247,0.09874712292437042,0.2631578947368421,0.715,0.7,0.0,0.65,0.32464596905970744,Low,5
C000359,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Digital Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 4,0.26359733982818856,0.05001593371574251,0.026761042064792503,0.04884837542764815,0.3684210526315789,0.776,0.7,0.0,0.65,0.3462656795949325,Low,1
C000359,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Digital Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 4,0.25993248689452647,0.05001593371574251,0.026761042064792503,0.04884837542764815,0.3684210526315789,0.776,0.7,0.0,0.65,0.345349466361517,Low,2
C000359,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Digital Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 4,0.24376285706956785,0.05001593371574251,0.026761042064792503,0.04884837542764815,0.3684210526315789,0.776,0.7,0.0,0.65,0.34130705890527735,Low,3
C000359,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Digital Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 4,0.15936937376042498,0.05001593371574251,0.026761042064792503,0.04884837542764815,0.3684210526315789,0.776,0.7,0.0,0.65,0.32020868807799163,Low,4
C000359,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Digital Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 4,0.12415738395000828,0.05001593371574251,0.026761042064792503,0.04884837542764815,0.3684210526315789,0.776,0.7,0.0,0.65,0.31140569062538737,Low,5
C000360,P003,Rewards Credit Card,Credit Card,Cards,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3742453784080562,0.04128691310813682,0.11298501201407109,0.019180036949921365,0.4473684210526316,0.839,0.7,0.16666666666666666,0.65,0.4069906570482028,Low,1
C000360,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.30124165093221666,0.04128691310813682,0.11298501201407109,0.019180036949921365,0.4473684210526316,0.839,0.7,0.16666666666666666,0.65,0.38873972517924293,Low,2
C000360,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2796939497827914,0.04128691310813682,0.11298501201407109,0.019180036949921365,0.4473684210526316,0.839,0.7,0.16666666666666666,0.65,0.38335279989188664,Low,3
C000360,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.27114011680760125,0.04128691310813682,0.11298501201407109,0.019180036949921365,0.4473684210526316,0.839,0.7,0.16666666666666666,0.65,0.3812143416480891,Low,4
C000360,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.18385041388678644,0.04128691310813682,0.11298501201407109,0.019180036949921365,0.4473684210526316,0.839,0.7,0.16666666666666666,0.65,0.35939191591788533,Low,5
C000360,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.15620766554404866,0.04128691310813682,0.11298501201407109,0.019180036949921365,0.4473684210526316,0.839,0.7,0.16666666666666666,0.65,0.3524812288322009,Low,6
C000361,P003,Rewards Credit Card,Credit Card,Cards,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 4,0.3235987563137447,0.03949437008710431,0.015342173109508458,0.011797061387892875,0.35526315789473684,0.753,0.7,0.0,0.65,0.35488803678006753,Low,1
C000361,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 4,0.21465787946761497,0.03949437008710431,0.015342173109508458,0.011797061387892875,0.35526315789473684,0.753,0.7,0.0,0.65,0.32765281756853515,Low,2
C000361,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 4,0.1818929369388793,0.03949437008710431,0.015342173109508458,0.011797061387892875,0.35526315789473684,0.753,0.7,0.0,0.65,0.3194615819363512,Low,3
C000361,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 4,0.16864812150677683,0.03949437008710431,0.015342173109508458,0.011797061387892875,0.35526315789473684,0.753,0.7,0.0,0.65,0.3161503780783256,Low,4
C000361,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 4,0.1022168532628766,0.03949437008710431,0.015342173109508458,0.011797061387892875,0.35526315789473684,0.753,0.7,0.0,0.65,0.29954256101735055,Low,5
C000361,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 4,0.06978687580539512,0.03949437008710431,0.015342173109508458,0.011797061387892875,0.35526315789473684,0.753,0.7,0.0,0.65,0.29143506665298013,Low,6
C000362,P007,Term Insurance,Insurance,Protection,False,1,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,0.6299605717793847,0.7327676864244742,0.346948698397041,0.6217987715132367,0.7105263157894737,0.623,1.0,0.45,0.65,0.7504226275981621,High,1
C000363,P003,Rewards Credit Card,Credit Card,Cards,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.38026826246052364,0.10740386658168685,0.1528705403939302,0.11045120208728741,0.47368421052631576,0.52,0.7,0.45,0.65,0.4621004705104157,Low,1
C000363,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3056604516612204,0.10740386658168685,0.1528705403939302,0.11045120208728741,0.47368421052631576,0.52,0.7,0.45,0.65,0.4434485178105898,Low,2
C000363,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.29632711832788705,0.10740386658168685,0.1528705403939302,0.11045120208728741,0.47368421052631576,0.52,0.7,0.45,0.65,0.4411151844772565,Low,3
C000363,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2887274624104075,0.10740386658168685,0.1528705403939302,0.11045120208728741,0.47368421052631576,0.52,0.7,0.45,0.65,0.43921527049788656,Low,4
C000363,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.22197882355631623,0.10740386658168685,0.1528705403939302,0.11045120208728741,0.47368421052631576,0.52,0.7,0.45,0.65,0.4225281107843638,Low,5
C000363,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.1918660566831298,0.10740386658168685,0.1528705403939302,0.11045120208728741,0.47368421052631576,0.52,0.7,0.45,0.65,0.41499991906606715,Low,6
C000364,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.28167900735174906,0.10899192691735712,0.13956511822132367,0.005124769062991489,0.5394736842105263,0.505,0.7,0.25,0.65,0.4061391898529877,Low,1
C000364,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2802048694207146,0.10899192691735712,0.13956511822132367,0.005124769062991489,0.5394736842105263,0.505,0.7,0.25,0.65,0.40577065537022905,Low,2
C000364,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2427244502562127,0.10899192691735712,0.13956511822132367,0.005124769062991489,0.5394736842105263,0.505,0.7,0.25,0.65,0.3964005505791036,Low,3
C000364,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.21464896900792732,0.10899192691735712,0.13956511822132367,0.005124769062991489,0.5394736842105263,0.505,0.7,0.25,0.65,0.38938168026703224,Low,4
C000364,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.1977018183915369,0.10899192691735712,0.13956511822132367,0.005124769062991489,0.5394736842105263,0.505,0.7,0.25,0.65,0.3851448926129346,Low,5
C000365,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3308073648030391,0.08287391119609093,0.26546957919838426,0.007538568933470513,0.3815789473684211,0.683,0.7,0.125,0.65,0.3748134655452411,Low,1
C000365,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.31763437629729196,0.08287391119609093,0.26546957919838426,0.007538568933470513,0.3815789473684211,0.683,0.7,0.125,0.65,0.37152021841880434,Low,2
C000365,P003,Rewards Credit Card,Credit Card,Cards,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3153142099378316,0.08287391119609093,0.26546957919838426,0.007538568933470513,0.3815789473684211,0.683,0.7,0.125,0.65,0.3709401768289392,Low,3
C000365,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3001101742744635,0.08287391119609093,0.26546957919838426,0.007538568933470513,0.3815789473684211,0.683,0.7,0.125,0.65,0.3671391679130972,Low,4
C000365,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2104895287910949,0.08287391119609093,0.26546957919838426,0.007538568933470513,0.3815789473684211,0.683,0.7,0.125,0.65,0.34473400654225506,Low,5
C000365,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.20543714798172188,0.08287391119609093,0.26546957919838426,0.007538568933470513,0.3815789473684211,0.683,0.7,0.125,0.65,0.3434709113399118,Low,6
C000366,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,0.2671753325416419,0.04771882302953049,0.05297787936887617,0.0864127270705366,0.5394736842105263,0.508,0.7,0.6666666666666666,0.3,0.3947253170395622,Low,1
C000366,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,0.19949393782669103,0.04771882302953049,0.05297787936887617,0.0864127270705366,0.5394736842105263,0.508,0.7,0.6666666666666666,0.3,0.3778049683608245,Low,2
C000367,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,0.40870047656797737,0.08410080730826429,0.11949940147955233,0.041640617626252575,0.3157894736842105,0.933,0.7,0.2,0.65,0.4371637016562788,Low,1
C000367,P003,Rewards Credit Card,Credit Card,Cards,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,0.3808015963898143,0.08410080730826429,0.11949940147955233,0.041640617626252575,0.3157894736842105,0.933,0.7,0.2,0.65,0.430188981611738,Low,2
C000367,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,0.3712898853294516,0.08410080730826429,0.11949940147955233,0.041640617626252575,0.3157894736842105,0.933,0.7,0.2,0.65,0.4278110538466473,Low,3
C000367,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,0.36170885084669296,0.08410080730826429,0.11949940147955233,0.041640617626252575,0.3157894736842105,0.933,0.7,0.2,0.65,0.42541579522595774,Low,4
C000367,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,0.2258480672282289,0.08410080730826429,0.11949940147955233,0.041640617626252575,0.3157894736842105,0.933,0.7,0.2,0.65,0.39145059932134174,Low,5
C000367,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,0.21223500868452863,0.08410080730826429,0.11949940147955233,0.041640617626252575,0.3157894736842105,0.933,0.7,0.2,0.65,0.38804733468541663,Low,6
C000368,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.35770151358521174,0.14186583811344805,0.0790127329243531,0.12404155884933797,0.5394736842105263,0.585,0.7,0.25,0.65,0.4197195986505715,Low,1
C000368,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.30047456250452137,0.14186583811344805,0.0790127329243531,0.12404155884933797,0.5394736842105263,0.585,0.7,0.25,0.65,0.40541286088039896,Low,2
C000368,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.29938548204475124,0.14186583811344805,0.0790127329243531,0.12404155884933797,0.5394736842105263,0.585,0.7,0.25,0.65,0.4051405907654564,Low,3
C000368,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2715974686053499,0.14186583811344805,0.0790127329243531,0.12404155884933797,0.5394736842105263,0.585,0.7,0.25,0.65,0.39819358740560606,Low,4
C000368,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.22419114614368882,0.14186583811344805,0.0790127329243531,0.12404155884933797,0.5394736842105263,0.585,0.7,0.25,0.65,0.3863420067901908,Low,5
C000369,P003,Rewards Credit Card,Credit Card,Cards,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.31682611753930173,0.06872477161674102,0.08515232668493024,0.060199682832490886,0.34210526315789475,0.775,0.7,0.125,0.65,0.37176727318185787,Low,1
C000369,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.24218813387886923,0.06872477161674102,0.08515232668493024,0.060199682832490886,0.34210526315789475,0.775,0.7,0.125,0.65,0.3531077772667497,Low,2
C000369,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.23547848794207152,0.06872477161674102,0.08515232668493024,0.060199682832490886,0.34210526315789475,0.775,0.7,0.125,0.65,0.35143036578255027,Low,3
C000369,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2172312373271451,0.06872477161674102,0.08515232668493024,0.060199682832490886,0.34210526315789475,0.775,0.7,0.125,0.65,0.3468685531288187,Low,4
C000369,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.15523058003066656,0.06872477161674102,0.08515232668493024,0.060199682832490886,0.34210526315789475,0.775,0.7,0.125,0.65,0.3313683888046991,Low,5
C000369,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 3,0.13120917301520457,0.06872477161674102,0.08515232668493024,0.060199682832490886,0.34210526315789475,0.775,0.7,0.125,0.65,0.3253630370508336,Low,6
C000370,P008,Premium Banking,Banking,Premium,False,1,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,0.6856022372458689,0.5900626726152539,0.7302204448437297,0.6588907360734588,0.6578947368421053,0.625,1.0,0.5,0.65,0.7330973043608339,Medium,1
C000370,P006,Mutual Fund Plan,Investment,Wealth,False,1,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,0.6773407429929953,0.5900626726152539,0.7302204448437297,0.6588907360734588,0.6578947368421053,0.625,1.0,0.5,0.65,0.7310319307976155,Medium,2
C000370,P007,Term Insurance,Insurance,Protection,False,1,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,0.6119328263770142,0.5900626726152539,0.7302204448437297,0.6588907360734588,0.6578947368421053,0.625,1.0,0.5,0.65,0.7146799516436202,Medium,3
C000371,P008,Premium Banking,Banking,Premium,False,1,Premium High-Value,Premium Cross-Sell Opportunity,Low Risk,High Cross-Sell Opportunity,Priority 2,0.4964474373344838,0.36812725727639684,0.17485110341182852,0.285719892682626,0.6973684210526315,0.543,1.0,0.1,1.0,0.6366425739467952,Medium,1
C000371,P006,Mutual Fund Plan,Investment,Wealth,False,1,Premium High-Value,Premium Cross-Sell Opportunity,Low Risk,High Cross-Sell Opportunity,Priority 2,0.49401008101264465,0.36812725727639684,0.17485110341182852,0.285719892682626,0.6973684210526315,0.543,1.0,0.1,1.0,0.6360332348663355,Medium,2
C000371,P004,Personal Loan,Loan,Lending,False,1,Premium High-Value,Premium Cross-Sell Opportunity,Low Risk,High Cross-Sell Opportunity,Priority 2,0.4874214364762276,0.36812725727639684,0.17485110341182852,0.285719892682626,0.6973684210526315,0.543,1.0,0.1,1.0,0.6343860737322311,Medium,3
C000371,P005,Home Loan,Loan,Lending,False,1,Premium High-Value,Premium Cross-Sell Opportunity,Low Risk,High Cross-Sell Opportunity,Priority 2,0.4337466334782959,0.36812725727639684,0.17485110341182852,0.285719892682626,0.6973684210526315,0.543,1.0,0.1,1.0,0.6209673729827482,Medium,4
C000371,P007,Term Insurance,Insurance,Protection,False,1,Premium High-Value,Premium Cross-Sell Opportunity,Low Risk,High Cross-Sell Opportunity,Priority 2,0.43241461961107663,0.36812725727639684,0.17485110341182852,0.285719892682626,0.6973684210526315,0.543,1.0,0.1,1.0,0.6206343695159434,Medium,5
C000372,P007,Term Insurance,Insurance,Protection,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 3,0.25736357473397914,0.0763623326959847,0.12061470687168539,0.08246308512218986,0.2631578947368421,0.401,0.25,0.16666666666666666,0.3,0.22835371109988473,Low,1
C000372,P006,Mutual Fund Plan,Investment,Wealth,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 3,0.24893842974674357,0.0763623326959847,0.12061470687168539,0.08246308512218986,0.2631578947368421,0.401,0.25,0.16666666666666666,0.3,0.2262474248530758,Low,2
C000372,P008,Premium Banking,Banking,Premium,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 3,0.23996544124099647,0.0763623326959847,0.12061470687168539,0.08246308512218986,0.2631578947368421,0.401,0.25,0.16666666666666666,0.3,0.22400417772663905,Low,3
C000372,P004,Personal Loan,Loan,Lending,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 3,0.197194067328596,0.0763623326959847,0.12061470687168539,0.08246308512218986,0.2631578947368421,0.401,0.25,0.16666666666666666,0.3,0.21331133424853893,Low,4
C000372,P005,Home Loan,Loan,Lending,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 3,0.18454229200824485,0.0763623326959847,0.12061470687168539,0.08246308512218986,0.2631578947368421,0.401,0.25,0.16666666666666666,0.3,0.21014839041845113,Low,5
C000373,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.354986533596598,0.13839228808158063,0.1230360338301152,0.10843502972160468,0.4342105263157895,0.231,0.7,0.0,0.65,0.362156669962834,Low,1
C000373,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.26461324034131595,0.13839228808158063,0.1230360338301152,0.10843502972160468,0.4342105263157895,0.231,0.7,0.0,0.65,0.33956334664901355,Low,2
C000373,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.25815737512026343,0.13839228808158063,0.1230360338301152,0.10843502972160468,0.4342105263157895,0.231,0.7,0.0,0.65,0.33794938034375044,Low,3
C000373,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2462781828700516,0.13839228808158063,0.1230360338301152,0.10843502972160468,0.4342105263157895,0.231,0.7,0.0,0.65,0.3349795822811975,Low,4
C000373,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2292678389951203,0.13839228808158063,0.1230360338301152,0.10843502972160468,0.4342105263157895,0.231,0.7,0.0,0.65,0.3307269963124646,Low,5
C000374,P008,Premium Banking,Banking,Premium,False,1,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.5349696581140659,0.4403813469301041,0.32148005531467644,0.3443776592215472,0.6973684210526315,0.771,1.0,0.0,0.65,0.636023947072432,Medium,1
C000374,P007,Term Insurance,Insurance,Protection,False,1,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.5151162054621989,0.4403813469301041,0.32148005531467644,0.3443776592215472,0.6973684210526315,0.771,1.0,0.0,0.65,0.6310605839094653,Medium,2
C000374,P005,Home Loan,Loan,Lending,False,1,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.45544175121977093,0.4403813469301041,0.32148005531467644,0.3443776592215472,0.6973684210526315,0.771,1.0,0.0,0.65,0.6161419703488583,Medium,3
