customer_id,cluster_id,primary_segment,customer_persona,customer_value_score,value_band,transaction_intensity_score,transactional_behavior,digital_affinity_score,digital_affinity,engagement_level,relationship_status,relationship_depth,spending_behavior,marketing_response_score,marketing_responsiveness,cross_sell_score,cross_sell_opportunity,retention_risk_score,retention_risk,recommendation_readiness_score,recommendation_readiness,genai_priority_score,genai_targeting_priority,recommendation_context
C000001,3,Premium High-Value,Premium Digital Customer,0.6625,High,0.8208333333333333,Very High Transactional,0.7296,Highly Digital,Very High Engagement,Recently Active,Established Relationship,Growing Spender,0.5583333333333333,Responsive,0.6316616666666667,Moderate Cross-Sell Opportunity,0.08541666666666667,Low Risk,0.47123000000000004,Ready,0.609806,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Very High Transactional | Growing Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000295,1,Core Active,Core Relationship Customer,0.44699999999999995,Medium,0.2575,Moderate Transactional,0.45720000000000005,Digitally Active,High Engagement,Recently Active,Developing Relationship,Growing Spender,0.41666666666666663,Responsive,0.5474816666666666,Moderate Cross-Sell Opportunity,0.28300000000000003,Low Risk,0.28679,Needs Nurturing,0.4580253333333333,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000296,3,Premium High-Value,Premium Digital Customer,0.9185,Very High,0.9558333333333333,Very High Transactional,0.7772,Highly Digital,High Engagement,Active,Established Relationship,Growing Spender,0.7333333333333333,Highly Responsive,0.6103316666666666,Moderate Cross-Sell Opportunity,0.31275,Low Risk,0.32549999999999996,Needs Nurturing,0.6176411666666667,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Growing Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000297,3,Premium High-Value,Premium Digital Customer,0.8509999999999999,Very High,0.8958333333333334,Very High Transactional,0.7974,Highly Digital,High Engagement,Recently Active,Established Relationship,Declining Spender,0.375,Responsive,0.6727049999999999,Moderate Cross-Sell Opportunity,0.2885,Low Risk,0.6010333333333333,Ready,0.6258698333333333,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Declining Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000298,0,Dormant / Declining,Dormant Reactivation Target,0.2510833333333333,Low,0.043333333333333335,Low Transactional,0.451,Digitally Active,High Engagement,Dormant,Developing Relationship,Declining Spender,0.35,Responsive,0.3908333333333333,Low Cross-Sell Opportunity,0.8738333333333334,Critical Risk,0.25068749999999995,Needs Nurturing,0.3002010416666666,Priority 3,Dormant / Declining | Dormant Reactivation Target | Low Value | Digitally Active | Low Transactional | Declining Spender | Developing Relationship | Low Cross-Sell Opportunity | Critical Risk | Needs Nurturing
C000299,1,Core Active,Core Relationship Customer,0.34008333333333335,Low,0.7029166666666666,High Transactional,0.65,Digitally Active,High Engagement,Active,Developing Relationship,Growing Spender,0.6466666666666667,Highly Responsive,0.5242333333333333,Moderate Cross-Sell Opportunity,0.27195833333333336,Low Risk,0.1442,Low Readiness,0.44647000000000003,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | High Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Low Readiness
C000300,1,Core Active,Core Relationship Customer,0.28075,Low,0.4166666666666667,Moderate Transactional,0.44799999999999995,Moderate Digital,High Engagement,Recently Active,Shallow Relationship,Growing Spender,0.36249999999999993,Responsive,0.5307333333333333,Moderate Cross-Sell Opportunity,0.3413333333333333,Low Risk,0.25738999999999995,Needs Nurturing,0.40404666666666667,Priority 3,Core Active | Core Relationship Customer | Low Value | Moderate Digital | Moderate Transactional | Growing Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000301,1,Core Active,Core Relationship Customer,0.37033333333333335,Medium,0.19833333333333333,Low Transactional,0.6612,Digitally Active,High Engagement,Recently Active,Shallow Relationship,Growing Spender,0.675,Highly Responsive,0.6230650000000001,Moderate Cross-Sell Opportunity,0.3689166666666667,Moderate Risk,0.31289999999999996,Needs Nurturing,0.5188028333333333,Priority 2,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Low Transactional | Growing Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000302,1,Core Active,Core Relationship Customer,0.29758333333333337,Low,0.38958333333333334,Moderate Transactional,0.5708,Digitally Active,High Engagement,Recently Active,Developing Relationship,Stable Spender,0.5916666666666667,Responsive,0.5268766666666667,Moderate Cross-Sell Opportunity,0.22095833333333337,Low Risk,0.083825,Low Readiness,0.41989425,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Moderate Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Low Readiness
C000303,1,Core Active,Core Digital Customer,0.30241666666666667,Low,0.3754166666666667,Moderate Transactional,0.7034,Highly Digital,Very High Engagement,Active,Developing Relationship,Declining Spender,0.27499999999999997,Low Response,0.5168966666666667,Moderate Cross-Sell Opportunity,0.543625,Moderate Risk,0.5192399999999999,Ready,0.430879,Priority 3,Core Active | Core Digital Customer | Low Value | Highly Digital | Moderate Transactional | Declining Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000304,1,Core Active,Core Relationship Customer,0.31725,Low,0.6545833333333333,High Transactional,0.5266,Digitally Active,Moderate Engagement,Active,Developing Relationship,Stable Spender,0.44999999999999996,Responsive,0.45312,Moderate Cross-Sell Opportunity,0.45462500000000006,Moderate Risk,0.319725,Needs Nurturing,0.40799225000000006,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | High Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000305,2,At Risk,At-Risk Engagement Customer,0.39716666666666667,Medium,0.28041666666666665,Moderate Transactional,0.24059999999999998,Low Digital,Low Engagement,At Risk,Developing Relationship,Stable Spender,0.09999999999999999,Unresponsive,0.3457283333333333,Low Cross-Sell Opportunity,0.9522083333333334,Critical Risk,0.08067499999999996,Low Readiness,0.20824141666666662,Priority 4,At Risk | At-Risk Engagement Customer | Medium Value | Low Digital | Moderate Transactional | Stable Spender | Developing Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000306,1,Core Active,Core Relationship Customer,0.2909166666666666,Low,0.44916666666666666,Moderate Transactional,0.5398000000000001,Digitally Active,High Engagement,Active,Established Relationship,Growing Spender,0.175,Low Response,0.3770266666666666,Low Cross-Sell Opportunity,0.6,High Risk,0.5817625,Ready,0.3771861249999999,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Moderate Transactional | Growing Spender | Established Relationship | Low Cross-Sell Opportunity | High Risk | Ready
C000307,3,Premium High-Value,Premium Relationship Customer,0.7848333333333333,High,0.8458333333333333,Very High Transactional,0.6488,Digitally Active,High Engagement,Active,Deep Relationship,Growing Spender,0.6,Highly Responsive,0.522435,Moderate Cross-Sell Opportunity,0.2878333333333334,Low Risk,0.19390000000000002,Low Readiness,0.5141471666666666,Priority 2,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | Very High Transactional | Growing Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Low Readiness
C000308,2,At Risk,At-Risk Declining Customer,0.28541666666666665,Low,0.03125,Low Transactional,0.2742,Moderate Digital,Moderate Engagement,At Risk,Shallow Relationship,Declining Spender,0.0,Unresponsive,0.42474,Low Cross-Sell Opportunity,0.9003750000000001,Critical Risk,0.26123999999999997,Needs Nurturing,0.245507,Priority 4,At Risk | At-Risk Declining Customer | Low Value | Moderate Digital | Low Transactional | Declining Spender | Shallow Relationship | Low Cross-Sell Opportunity | Critical Risk | Needs Nurturing
C000309,0,Dormant / Declining,Dormant Reactivation Target,0.6232499999999999,High,0.2441666666666667,Low Transactional,0.15360000000000001,Low Digital,Low Engagement,Dormant,Shallow Relationship,Declining Spender,0.06999999999999999,Unresponsive,0.47108666666666665,Moderate Cross-Sell Opportunity,0.9805,Critical Risk,0.3276,Needs Nurturing,0.3326635,Priority 3,Dormant / Declining | Dormant Reactivation Target | High Value | Low Digital | Low Transactional | Declining Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Critical Risk | Needs Nurturing
C000310,0,Dormant / Declining,Dormant Reactivation Target,0.09116666666666665,Low,0.03125,Low Transactional,0.0952,Low Digital,Low Engagement,Dormant,Shallow Relationship,Declining Spender,0.0,Unresponsive,0.2829483333333333,Low Cross-Sell Opportunity,0.9780416666666668,Critical Risk,0.14461999999999997,Low Readiness,0.1369103333333333,Priority 4,Dormant / Declining | Dormant Reactivation Target | Low Value | Low Digital | Low Transactional | Declining Spender | Shallow Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000311,1,Core Active,Core Relationship Customer,0.6066666666666667,High,0.5941666666666667,High Transactional,0.4988,Digitally Active,High Engagement,Active,Established Relationship,Stable Spender,0.175,Low Response,0.48233500000000007,Moderate Cross-Sell Opportunity,0.43300000000000005,Moderate Risk,0.16111666666666666,Low Readiness,0.3676796666666666,Priority 3,Core Active | Core Relationship Customer | High Value | Digitally Active | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000312,3,Premium High-Value,Premium Digital Customer,0.7565833333333334,High,0.9308333333333332,Very High Transactional,0.7811999999999999,Highly Digital,Very High Engagement,Active,Deep Relationship,Stable Spender,0.44999999999999996,Responsive,0.5510566666666666,Moderate Cross-Sell Opportunity,0.2635,Low Risk,0.32952499999999996,Needs Nurturing,0.52483575,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000313,3,Premium High-Value,Premium Relationship Customer,0.7069166666666666,High,0.8408333333333333,Very High Transactional,0.6792,Digitally Active,High Engagement,Active,Deep Relationship,Growing Spender,0.36249999999999993,Responsive,0.51244,Moderate Cross-Sell Opportunity,0.29283333333333333,Low Risk,0.14657999999999996,Low Readiness,0.4396311666666667,Priority 3,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | Very High Transactional | Growing Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Low Readiness
C000314,1,Core Active,Core Relationship Customer,0.56975,Medium,0.4983333333333333,Moderate Transactional,0.6792,Digitally Active,High Engagement,Active,Deep Relationship,Stable Spender,0.75,Highly Responsive,0.45470666666666665,Moderate Cross-Sell Opportunity,0.57125,High Risk,0.2503375,Needs Nurturing,0.477333875,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000315,1,Core Active,Core Relationship Customer,0.16324999999999998,Low,0.10291666666666666,Low Transactional,0.645,Digitally Active,High Engagement,Recently Active,Shallow Relationship,Stable Spender,0.4624999999999999,Responsive,0.5755666666666667,Moderate Cross-Sell Opportunity,0.3052083333333333,Low Risk,0.28853999999999996,Needs Nurturing,0.4312716666666666,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000316,1,Core Active,Core Relationship Customer,0.3245833333333333,Low,0.3233333333333333,Moderate Transactional,0.5292,Digitally Active,Moderate Engagement,Active,Developing Relationship,Growing Spender,0.5866666666666667,Responsive,0.4595566666666666,Moderate Cross-Sell Opportunity,0.5361666666666667,Moderate Risk,0.2239125,Needs Nurturing,0.4062492916666667,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Moderate Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000317,1,Core Active,Core Relationship Customer,0.39608333333333334,Medium,0.6379166666666666,High Transactional,0.6262,Digitally Active,High Engagement,Active,Developing Relationship,Stable Spender,0.43,Responsive,0.5075566666666667,Moderate Cross-Sell Opportunity,0.3872083333333334,Moderate Risk,0.13055,Low Readiness,0.39159616666666663,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000318,1,Core Active,Core Relationship Customer,0.5750833333333333,Medium,0.5379166666666667,High Transactional,0.5148,Digitally Active,Moderate Engagement,Recently Active,Developing Relationship,Stable Spender,0.0,Unresponsive,0.54891,Moderate Cross-Sell Opportunity,0.412625,Moderate Risk,0.559525,Ready,0.44955425000000004,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000319,1,Core Active,Core Relationship Customer,0.27241666666666664,Low,0.2325,Low Transactional,0.6004,Digitally Active,High Engagement,Recently Active,Shallow Relationship,Growing Spender,0.175,Low Response,0.58413,Moderate Cross-Sell Opportunity,0.3388333333333333,Low Risk,0.1148,Low Readiness,0.3459181666666667,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Low Transactional | Growing Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Low Risk | Low Readiness
C000320,1,Core Active,Core Relationship Customer,0.4126666666666667,Medium,0.24208333333333334,Low Transactional,0.33080000000000004,Moderate Digital,High Engagement,Recently Active,Established Relationship,Stable Spender,0.058333333333333307,Unresponsive,0.43115166666666666,Low Cross-Sell Opportunity,0.5032083333333334,Moderate Risk,0.673975,Highly Ready,0.42108508333333333,Priority 3,Core Active | Core Relationship Customer | Medium Value | Moderate Digital | Low Transactional | Stable Spender | Established Relationship | Low Cross-Sell Opportunity | Moderate Risk | Highly Ready
C000321,2,At Risk,At-Risk Engagement Customer,0.14783333333333332,Low,0.0775,Low Transactional,0.3748,Moderate Digital,Moderate Engagement,At Risk,Shallow Relationship,Stable Spender,0.7124999999999999,Highly Responsive,0.416085,Low Cross-Sell Opportunity,0.8735,Critical Risk,0.10149999999999999,Low Readiness,0.32752549999999997,Priority 3,At Risk | At-Risk Engagement Customer | Low Value | Moderate Digital | Low Transactional | Stable Spender | Shallow Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000322,1,Core Active,Core Relationship Customer,0.5489166666666667,Medium,0.6183333333333334,High Transactional,0.5204,Digitally Active,High Engagement,Active,Established Relationship,Stable Spender,0.6399999999999999,Highly Responsive,0.4844633333333334,Moderate Cross-Sell Opportunity,0.5400833333333334,Moderate Risk,0.48678750000000004,Ready,0.5233650416666668,Priority 2,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000323,1,Core Active,Core Relationship Customer,0.41541666666666666,Medium,0.29083333333333333,Moderate Transactional,0.46740000000000004,Digitally Active,High Engagement,Active,Established Relationship,Stable Spender,0.11666666666666665,Unresponsive,0.44499666666666665,Low Cross-Sell Opportunity,0.5786666666666667,High Risk,0.1356833333333333,Low Readiness,0.295199,Priority 4,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Established Relationship | Low Cross-Sell Opportunity | High Risk | Low Readiness
C000324,3,Premium High-Value,Premium Relationship Customer,0.8001666666666667,Very High,0.8566666666666667,Very High Transactional,0.462,Digitally Active,Moderate Engagement,Active,Established Relationship,Stable Spender,0.35,Responsive,0.48049166666666665,Moderate Cross-Sell Opportunity,0.575,High Risk,0.27591666666666664,Needs Nurturing,0.44565166666666667,Priority 3,Premium High-Value | Premium Relationship Customer | Very High Value | Digitally Active | Very High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000325,3,Premium High-Value,Premium Digital Customer,0.5848333333333333,Medium,0.7799999999999999,Very High Transactional,0.7804,Highly Digital,High Engagement,Recently Active,Established Relationship,Declining Spender,0.6749999999999999,Highly Responsive,0.5745716666666667,Moderate Cross-Sell Opportunity,0.36275,Moderate Risk,0.29434999999999995,Needs Nurturing,0.5324089999999999,Priority 2,Premium High-Value | Premium Digital Customer | Medium Value | Highly Digital | Very High Transactional | Declining Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000326,3,Premium High-Value,Premium Relationship Customer,0.6881666666666666,High,0.6233333333333334,High Transactional,0.602,Digitally Active,High Engagement,Active,Established Relationship,Stable Spender,0.6499999999999999,Highly Responsive,0.513175,Moderate Cross-Sell Opportunity,0.4575,Moderate Risk,0.29868999999999996,Needs Nurturing,0.5161,Priority 2,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000327,1,Core Active,Core Relationship Customer,0.5001666666666666,Medium,0.5154166666666666,High Transactional,0.6444000000000001,Digitally Active,High Engagement,Recently Active,Established Relationship,Stable Spender,0.4624999999999999,Responsive,0.49085500000000004,Moderate Cross-Sell Opportunity,0.286625,Low Risk,0.30667,Needs Nurturing,0.4627865,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000328,1,Core Active,Core Relationship Customer,0.4141666666666666,Medium,0.42874999999999996,Moderate Transactional,0.5716,Digitally Active,High Engagement,Recently Active,Developing Relationship,Growing Spender,0.19999999999999998,Low Response,0.5325783333333334,Moderate Cross-Sell Opportunity,0.3500416666666667,Moderate Risk,0.26783749999999995,Needs Nurturing,0.39385370833333333,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000329,1,Core Active,Core Relationship Customer,0.13974999999999999,Low,0.2375,Low Transactional,0.6302000000000001,Digitally Active,High Engagement,Recently Active,Developing Relationship,Stable Spender,0.27499999999999997,Low Response,0.49339,Moderate Cross-Sell Opportunity,0.2698333333333333,Low Risk,0.44701,Ready,0.40874866666666665,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Low Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000330,1,Core Active,Core Digital Customer,0.507,Medium,0.34625,Moderate Transactional,0.8708,Highly Digital,High Engagement,Active,Shallow Relationship,Growing Spender,0.55,Responsive,0.676435,Moderate Cross-Sell Opportunity,0.4912916666666667,Moderate Risk,0.26271,Needs Nurturing,0.5055288333333333,Priority 2,Core Active | Core Digital Customer | Medium Value | Highly Digital | Moderate Transactional | Growing Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000331,1,Core Active,Core Relationship Customer,0.14933333333333332,Low,0.18833333333333332,Low Transactional,0.5078,Digitally Active,Moderate Engagement,Recently Active,Shallow Relationship,Stable Spender,0.2333333333333333,Low Response,0.479035,Moderate Cross-Sell Opportunity,0.4934166666666667,Moderate Risk,0.41114999999999996,Ready,0.36622299999999997,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000332,2,At Risk,At-Risk Engagement Customer,0.39658333333333334,Medium,0.25125000000000003,Moderate Transactional,0.4252,Moderate Digital,Moderate Engagement,Dormant,Developing Relationship,Stable Spender,0.35,Responsive,0.39992333333333335,Low Cross-Sell Opportunity,0.9402083333333333,Critical Risk,0.10772999999999996,Low Readiness,0.28237616666666665,Priority 4,At Risk | At-Risk Engagement Customer | Medium Value | Moderate Digital | Moderate Transactional | Stable Spender | Developing Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000333,3,Premium High-Value,Premium Digital Customer,0.6090833333333333,High,0.33208333333333334,Moderate Transactional,0.7819999999999999,Highly Digital,Very High Engagement,Recently Active,Established Relationship,Stable Spender,0.31,Low Response,0.5625833333333333,Moderate Cross-Sell Opportunity,0.28129166666666666,Low Risk,0.21944999999999998,Needs Nurturing,0.44887083333333333,Priority 3,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Moderate Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000334,1,Core Active,Core Relationship Customer,0.23733333333333334,Low,0.2175,Low Transactional,0.5716,Digitally Active,Moderate Engagement,Active,Shallow Relationship,Stable Spender,0.0,Unresponsive,0.4897783333333333,Moderate Cross-Sell Opportunity,0.6458333333333333,High Risk,0.53345,Ready,0.35131266666666666,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Ready
C000335,1,Core Active,Core Relationship Customer,0.4902499999999999,Medium,0.18458333333333332,Low Transactional,0.28559999999999997,Moderate Digital,Moderate Engagement,Active,Developing Relationship,Declining Spender,0.0,Unresponsive,0.42446999999999996,Low Cross-Sell Opportunity,0.8608750000000001,Critical Risk,0.315175,Needs Nurturing,0.29358474999999995,Priority 4,Core Active | Core Relationship Customer | Medium Value | Moderate Digital | Low Transactional | Declining Spender | Developing Relationship | Low Cross-Sell Opportunity | Critical Risk | Needs Nurturing
C000336,1,Core Active,Core Digital Customer,0.3689166666666667,Medium,0.3616666666666667,Moderate Transactional,0.7426,Highly Digital,High Engagement,Recently Active,Developing Relationship,Declining Spender,0.62,Highly Responsive,0.55667,Moderate Cross-Sell Opportunity,0.507,Moderate Risk,0.27381666666666665,Needs Nurturing,0.46409266666666665,Priority 3,Core Active | Core Digital Customer | Medium Value | Highly Digital | Moderate Transactional | Declining Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000337,1,Core Active,Core Relationship Customer,0.6280833333333333,High,0.6558333333333333,High Transactional,0.3116,Moderate Digital,Moderate Engagement,Recently Active,Shallow Relationship,Stable Spender,0.7333333333333333,Highly Responsive,0.6113200000000001,Moderate Cross-Sell Opportunity,0.33075,Low Risk,0.10479,Low Readiness,0.5173976666666666,Priority 2,Core Active | Core Relationship Customer | High Value | Moderate Digital | High Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Low Risk | Low Readiness
C000338,3,Premium High-Value,Premium Digital Customer,0.7075833333333333,High,0.7833333333333333,Very High Transactional,0.7595999999999999,Highly Digital,Very High Engagement,Recently Active,Deep Relationship,Growing Spender,0.36249999999999993,Responsive,0.5830366666666666,Moderate Cross-Sell Opportunity,0.16541666666666668,Low Risk,0.30849,Needs Nurturing,0.5141293333333333,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Very High Transactional | Growing Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000339,1,Core Active,Core Relationship Customer,0.5913333333333334,Medium,0.575,High Transactional,0.6882,Digitally Active,High Engagement,Recently Active,Developing Relationship,Growing Spender,0.7333333333333333,Highly Responsive,0.6201650000000001,Moderate Cross-Sell Opportunity,0.325,Low Risk,0.54375,Ready,0.6248536666666668,Priority 2,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000340,1,Core Active,Core Relationship Customer,0.32283333333333336,Low,0.043333333333333335,Low Transactional,0.4514,Digitally Active,Moderate Engagement,Active,Shallow Relationship,Stable Spender,0.32499999999999996,Low Response,0.48133833333333337,Moderate Cross-Sell Opportunity,0.7256666666666667,High Risk,0.163275,Low Readiness,0.32607858333333334,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Low Readiness
C000341,1,Core Active,Core Relationship Customer,0.5186666666666666,Medium,0.4891666666666667,Moderate Transactional,0.5566,Digitally Active,High Engagement,Recently Active,Shallow Relationship,Stable Spender,0.27499999999999997,Low Response,0.6351283333333333,Moderate Cross-Sell Opportunity,0.38766666666666666,Moderate Risk,0.33547499999999997,Needs Nurturing,0.4684405833333333,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000342,3,Premium High-Value,Premium Relationship Customer,0.8736666666666667,Very High,0.79,Very High Transactional,0.5604,Digitally Active,Moderate Engagement,Active,Deep Relationship,Stable Spender,0.375,Responsive,0.46878833333333336,Moderate Cross-Sell Opportunity,0.7042500000000002,High Risk,0.5795333333333332,Ready,0.5211448333333333,Priority 2,Premium High-Value | Premium Relationship Customer | Very High Value | Digitally Active | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | High Risk | Ready
C000343,1,Core Active,Core Relationship Customer,0.5449999999999999,Medium,0.37958333333333333,Moderate Transactional,0.5602,Digitally Active,High Engagement,Active,Established Relationship,Declining Spender,0.32499999999999996,Low Response,0.46739833333333336,Moderate Cross-Sell Opportunity,0.524875,Moderate Risk,0.24163999999999997,Needs Nurturing,0.39489199999999997,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Declining Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000344,1,Core Active,Core Relationship Customer,0.15491666666666667,Low,0.27791666666666665,Moderate Transactional,0.5736,Digitally Active,Moderate Engagement,Active,Developing Relationship,Declining Spender,0.41,Responsive,0.40487,Low Cross-Sell Opportunity,0.6667083333333333,High Risk,0.22763999999999998,Needs Nurturing,0.31693766666666673,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Moderate Transactional | Declining Spender | Developing Relationship | Low Cross-Sell Opportunity | High Risk | Needs Nurturing
C000345,3,Premium High-Value,Premium Relationship Customer,0.6974999999999999,High,0.6141666666666666,High Transactional,0.2924,Moderate Digital,Moderate Engagement,Active,Established Relationship,Growing Spender,0.06999999999999999,Unresponsive,0.389905,Low Cross-Sell Opportunity,0.5938333333333333,High Risk,0.35,Needs Nurturing,0.36371316666666664,Priority 3,Premium High-Value | Premium Relationship Customer | High Value | Moderate Digital | High Transactional | Growing Spender | Established Relationship | Low Cross-Sell Opportunity | High Risk | Needs Nurturing
C000346,1,Core Active,Core Digital Customer,0.14283333333333334,Low,0.19291666666666665,Low Transactional,0.7418,Highly Digital,High Engagement,Active,Deep Relationship,Stable Spender,0.6749999999999999,Highly Responsive,0.33540166666666665,Low Cross-Sell Opportunity,0.6517916666666668,High Risk,0.3044125,Needs Nurturing,0.3679694583333333,Priority 3,Core Active | Core Digital Customer | Low Value | Highly Digital | Low Transactional | Stable Spender | Deep Relationship | Low Cross-Sell Opportunity | High Risk | Needs Nurturing
C000347,3,Premium High-Value,Premium Relationship Customer,0.7893333333333333,High,0.9070833333333335,Very High Transactional,0.5596,Digitally Active,Moderate Engagement,Recently Active,Established Relationship,Stable Spender,0.3583333333333333,Responsive,0.5355783333333333,Moderate Cross-Sell Opportunity,0.24795833333333334,Low Risk,0.15201666666666663,Low Readiness,0.4639485,Priority 3,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | Very High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Low Readiness
